model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
square<|im_end|>,square,triangle,343140007,343140,"tensor([0.5776, 0.1875, 0.1461, 0.0224, 0.0113, 0.0093, 0.0064, 0.0053, 0.0041,
        0.0027, 0.0018, 0.0017, 0.0013, 0.0013, 0.0012, 0.0012, 0.0011, 0.0010,
        0.0009, 0.0007])","['square', 'rectangle', 'Square', 'Rectangle', 'triangle', 'rect', 'squ', 's', 'circle', 'diamond', 'none', 'hex', 'rug', 'Triangle', 'Diamond', 'None', 'S', 'car', 'Rect', 'ge']",False,False
Square<|im_end|>,square,triangle,83159001,83159,"tensor([9.8964e-01, 5.8846e-03, 1.9105e-03, 7.9640e-04, 7.0282e-04, 2.0136e-04,
        1.5682e-04, 1.3839e-04, 9.5116e-05, 7.4077e-05, 6.5372e-05, 3.9650e-05,
        3.0880e-05, 3.0880e-05, 2.5600e-05, 1.8729e-05, 1.7595e-05, 1.2873e-05,
        1.0672e-05, 8.8472e-06])","['Square', 'square', 'Rectangle', 'Cube', 'Rect', 'rectangle', 'Triangle', 'S', 'Squared', 'cube', ' Square', 'C', 'rect', '_square', 'T', 'Bow', 'Box', 'Tri', 'Tr', 'White']",False,False
Square<|im_end|>,square,triangle,84273057,84273,"tensor([9.2144e-01, 5.8906e-02, 7.9720e-03, 2.5881e-03, 1.3853e-03, 1.0789e-03,
        7.4151e-04, 6.5438e-04, 6.5438e-04, 5.0963e-04, 5.0963e-04, 4.4975e-04,
        2.7279e-04, 2.1245e-04, 2.1245e-04, 1.7612e-04, 1.7612e-04, 1.6545e-04,
        1.4601e-04, 1.0035e-04])","['Square', 'square', 'oval', 'Rectangle', 'S', 'O', 'rectangle', ' Square', 'Rect', 'Round', 'Triangle', 'Squared', 'rect', 'oct', 'Oct', 'Diamond', 'Hex', 'squ', '_square', 'ob']",False,False
heart<|im_end|>,heart,triangle,216322000,216322,"tensor([0.2130, 0.1880, 0.0784, 0.0539, 0.0539, 0.0539, 0.0370, 0.0288, 0.0271,
        0.0239, 0.0239, 0.0198, 0.0136, 0.0113, 0.0094, 0.0088, 0.0078, 0.0078,
        0.0068, 0.0050])","['heart', 'star', 'round', 'Heart', 'flower', 'circle', 'rug', 'rose', 'oct', 'oval', 'triangle', 'Star', 'R', 'Round', 'Rose', 'hex', 'leaf', 'ro', 'rectangle', 'Circle']",False,False
circle<|im_end|>,circle,triangle,478511001,478511,"tensor([7.1043e-01, 2.0354e-01, 4.0080e-02, 2.1453e-02, 1.8932e-02, 8.3182e-04,
        7.3408e-04, 5.7170e-04, 5.7170e-04, 5.0453e-04, 3.9293e-04, 2.7005e-04,
        1.8561e-04, 1.6380e-04, 1.4455e-04, 9.3328e-05, 8.7674e-05, 7.2684e-05,
        7.2684e-05, 6.8280e-05])","['circle', 'Circle', 'round', 'Circular', 'Round', 'oval', ' Circle', 'c', 'C', 'ircle', 'circ', '圓', '圆', 'oct', ' circle', '圆形', '_circle', '-circle', 'ircular', ' круг']",False,False
Square<|im_end|>,square,triangle,189229002,189229,"tensor([9.8660e-01, 5.8665e-03, 3.5582e-03, 2.4455e-03, 4.8155e-04, 2.9208e-04,
        1.5634e-04, 1.3797e-04, 9.4823e-05, 4.4791e-05, 3.9528e-05, 2.2523e-05,
        2.1158e-05, 1.7541e-05, 1.6478e-05, 1.3661e-05, 1.2055e-05, 9.3888e-06,
        6.4528e-06, 6.4528e-06])","['Square', 'square', 'Rectangle', 'Rect', 'S', 'rectangle', 'Squared', 'rect', ' Square', 'Triangle', 'Cube', '_square', 'Qu', 'C', 'T', 'Diamond', 'squ', 'Hex', 'Round', ' square']",False,False
Square<|im_end|>,square,triangle,86932001,86932,"tensor([7.4087e-01, 8.8485e-02, 4.7362e-02, 3.2552e-02, 1.9744e-02, 1.5376e-02,
        1.0568e-02, 9.3262e-03, 6.4098e-03, 4.9920e-03, 4.9920e-03, 4.4054e-03,
        3.8877e-03, 1.5225e-03, 6.7559e-04, 5.6008e-04, 4.3619e-04, 4.3619e-04,
        3.8494e-04, 3.1913e-04])","['Square', 'C', 'square', 'Rect', 'Cube', 'Rectangle', 'rect', 'V', 'T', 'rectangle', 'Glass', 'c', 'cube', 'Squared', ' Square', 'Hex', 'Py', 'Round', '_square', 'S']",False,False
round<|im_end|>,circle,triangle,480661028,480661,"tensor([0.2389, 0.1861, 0.1642, 0.1449, 0.1279, 0.0533, 0.0153, 0.0153, 0.0135,
        0.0082, 0.0028, 0.0027, 0.0025, 0.0016, 0.0014, 0.0013, 0.0011, 0.0010,
        0.0010, 0.0009])","['round', 'Circle', 'Circular', 'circle', 'Round', 'c', 'C', 'ircle', 'oval', ' Circle', 'oct', 'ircular', 'O', ' Round', 'ellipse', 'rounded', 'circ', 'D', ' Circular', '圆形']",False,False
Heart<|im_end|>,heart,triangle,349709004,349709,"tensor([0.2123, 0.1874, 0.1653, 0.0504, 0.0393, 0.0369, 0.0287, 0.0197, 0.0174,
        0.0154, 0.0113, 0.0113, 0.0093, 0.0088, 0.0082, 0.0073, 0.0068, 0.0053,
        0.0047, 0.0044])","['Heart', 'Rectangle', 'Square', 'Star', 'Rect', 'Triangle', 'rectangle', 'Cat', 'Dog', 'Cake', 'P', 'Round', 'C', 'star', 'T', 'Bone', 'heart', 'rect', 'D', 'Animal']",False,False
Square<|im_end|>,square,triangle,218772001,218772,"tensor([6.7978e-01, 1.9476e-01, 5.5800e-02, 2.3261e-02, 1.4108e-02, 1.0988e-02,
        4.5804e-03, 2.4517e-03, 2.4517e-03, 2.1636e-03, 1.9094e-03, 1.3123e-03,
        1.3123e-03, 7.9595e-04, 5.4704e-04, 4.0023e-04, 2.7507e-04, 2.2804e-04,
        2.0125e-04, 1.3831e-04])","['Square', 'Rectangle', 'Round', 'Rect', 'rectangle', 'square', 'Circular', 'rect', 'round', 'O', 'S', 'C', 'oval', 'Circle', 'Unknown', ' Square', 'Squared', '_square', 'None', 'Ob']",False,False
Square<|im_end|>,square,triangle,350008005,350008,"tensor([6.3358e-01, 1.8152e-01, 7.5670e-02, 5.2007e-02, 2.7838e-02, 7.0384e-03,
        4.8374e-03, 3.3247e-03, 3.3247e-03, 2.9341e-03, 1.2231e-03, 1.0140e-03,
        8.9484e-04, 5.4275e-04, 2.5637e-04, 2.4084e-04, 2.1254e-04, 1.3723e-04,
        1.2891e-04, 1.2891e-04])","['Square', 'Cube', 'square', 'C', 'cube', 'Rect', 'c', 'Rectangle', 'rect', 'rectangle', 'Round', 'T', 'Squared', ' Square', 'round', 'Box', '_square', 'Hex', 'Glass', 'S']",False,False
Square<|im_end|>,square,triangle,219348003,219348,"tensor([9.7961e-01, 8.4753e-03, 6.6006e-03, 2.7515e-03, 1.2997e-03, 3.2862e-04,
        2.5593e-04, 1.9932e-04, 1.0669e-04, 3.9248e-05, 2.6975e-05, 2.2363e-05,
        1.9735e-05, 1.8540e-05, 1.7416e-05, 1.1970e-05, 1.1970e-05, 1.1245e-05,
        9.9235e-06, 8.7575e-06])","['Square', 'Rect', 'Rectangle', 'square', 'S', 'rectangle', 'Squared', 'rect', ' Square', 'T', 'Triangle', 'Qu', 'Tr', '_square', 'O', 'squ', 'C', 'Cube', 'Hex', 'Tri']",False,False
rectangle<|im_end|>,square,triangle,464603005,464603,"tensor([0.2177, 0.1922, 0.1029, 0.0551, 0.0517, 0.0403, 0.0244, 0.0229, 0.0179,
        0.0131, 0.0108, 0.0108, 0.0102, 0.0084, 0.0084, 0.0079, 0.0066, 0.0058,
        0.0058, 0.0055])","['rectangle', 'square', 'flat', 'straight', 'Rectangle', 'line', 'rect', 'Square', 'Flat', 'horizontal', 'Straight', 'T', 'V', 'cap', 'triangle', 'Rect', 'board', 'round', 's', 'C']",False,False
square<|im_end|>,square,triangle,408185016,408185,"tensor([0.2680, 0.2680, 0.1117, 0.0637, 0.0341, 0.0341, 0.0320, 0.0249, 0.0207,
        0.0207, 0.0142, 0.0133, 0.0086, 0.0063, 0.0056, 0.0056, 0.0046, 0.0046,
        0.0036, 0.0034])","['rectangle', 'square', 'Square', 'oval', 'None', 'Rectangle', 'no', 'rect', 'none', 'round', 'circle', 'not', 'No', 'triangle', 's', 'c', 'Rect', 'unknown', 'Round', 'C']",False,False
Square<|im_end|>,square,triangle,220889000,220889,"tensor([9.9570e-01, 1.1658e-03, 9.0796e-04, 7.0712e-04, 4.2889e-04, 2.0259e-04,
        1.7879e-04, 1.2288e-04, 1.0844e-04, 4.5205e-05, 3.9893e-05, 3.5205e-05,
        3.5205e-05, 2.7418e-05, 2.2730e-05, 2.1353e-05, 1.5622e-05, 1.3787e-05,
        1.3787e-05, 1.2167e-05])","['Square', 'square', 'Rectangle', 'S', 'Rect', 'Squared', 'Triangle', 'Round', ' Square', 'Diamond', 'rectangle', 'Qu', 'Tri', '_square', 'Hex', 'O', 'Oct', 'oval', 'T', 'rect']",False,False
square<|im_end|>,square,triangle,90830004,90830,"tensor([0.3401, 0.2338, 0.1821, 0.1104, 0.0279, 0.0246, 0.0217, 0.0192, 0.0096,
        0.0080, 0.0035, 0.0035, 0.0028, 0.0011, 0.0007, 0.0005, 0.0005, 0.0005,
        0.0004, 0.0004])","['square', 'triangle', 'rectangle', 'Square', 'rect', 'Triangle', 'Rectangle', 'tri', 's', 'oval', 'Tri', 'Rect', 'round', 'S', 'tr', 'T', 'slice', 'Round', ' Square', 'Cube']",False,False
round<|im_end|>,circle,triangle,353427005,353427,"tensor([0.2571, 0.2571, 0.1559, 0.0574, 0.0447, 0.0447, 0.0271, 0.0175, 0.0175,
        0.0136, 0.0094, 0.0083, 0.0057, 0.0053, 0.0050, 0.0044, 0.0029, 0.0021,
        0.0016, 0.0015])","['circle', 'round', 'c', 'C', 'Circle', 'Round', 'flat', 'Circular', 'circ', 'smooth', 'heart', 'oval', 'rounded', 'Smooth', 'Heart', 'Flat', 'perfect', 'disk', 'ell', 'd']",False,False
triangle<|im_end|>,star,triangle,485300000,485300,"tensor([9.3782e-01, 3.2090e-02, 4.0798e-03, 4.0798e-03, 3.6004e-03, 2.1838e-03,
        2.0515e-03, 1.7007e-03, 7.0897e-04, 6.6602e-04, 4.5775e-04, 4.5775e-04,
        4.3001e-04, 4.0396e-04, 3.7948e-04, 3.1460e-04, 3.1460e-04, 2.9554e-04,
        2.7764e-04, 2.7764e-04])","['triangle', 'Triangle', 'diamond', 'tri', 'star', 'hex', 'oct', 'tet', 'pent', 'arrow', 'w', 'Diamond', 'bell', 'shield', 'Oct', 'Star', 'polygon', 'warning', 'con', 'P']",False,True
circle<|im_end|>,circle,triangle,354410010,354410,"tensor([0.4836, 0.1386, 0.0742, 0.0423, 0.0226, 0.0226, 0.0188, 0.0188, 0.0155,
        0.0121, 0.0094, 0.0073, 0.0069, 0.0061, 0.0057, 0.0047, 0.0045, 0.0045,
        0.0042, 0.0042])","['circle', 'Circle', 'round', 'circ', 'Round', 'star', 'C', 'c', 'dots', 'heart', 'oval', 'dot', 'Heart', 'Spot', 'd', 'ircles', 'spot', 'D', 'Dot', 'point']",False,False
Triangle.<|im_end|>,square,triangle,103547001,103547,"tensor([3.8109e-01, 2.6192e-01, 2.0398e-01, 6.6223e-02, 5.1575e-02, 5.4359e-03,
        4.2335e-03, 3.7361e-03, 2.4122e-03, 1.8786e-03, 1.2129e-03, 1.1394e-03,
        9.4462e-04, 9.4462e-04, 7.3567e-04, 5.7294e-04, 3.9378e-04, 3.9378e-04,
        3.4751e-04, 3.2645e-04])","['Triangle', 'Rectangle', 'Square', 'Rect', 'rectangle', 'triangle', 'Box', 'square', 'rect', 'L', 'S', 'Diamond', 'Arrow', 'Cube', 'V', 'T', 'Vent', 'Tr', 'Tri', 'Hex']",False,True
square<|im_end|>,square,triangle,96046003,96046,"tensor([6.1218e-01, 1.9874e-01, 1.5478e-01, 9.8949e-03, 6.8007e-03, 3.6401e-03,
        1.9484e-03, 1.7195e-03, 1.5174e-03, 1.3391e-03, 8.1222e-04, 7.1678e-04,
        6.3256e-04, 4.9264e-04, 4.6279e-04, 4.0841e-04, 2.6369e-04, 2.0536e-04,
        1.9292e-04, 1.5994e-04])","['square', 'Square', 'rectangle', 'rect', 'Rectangle', 's', 'oval', 'Rect', 'triangle', 'S', 'squ', ' Square', 'ob', 'circle', 'c', 'round', 'C', 'Triangle', '_square', 'quare']",False,False
Square<|im_end|>,square,triangle,116677000,116677,"tensor([4.3954e-01, 2.6659e-01, 1.4270e-01, 6.7405e-02, 3.6079e-02, 9.1223e-03,
        9.1223e-03, 8.0504e-03, 2.0355e-03, 1.4892e-03, 1.4892e-03, 9.6148e-04,
        7.9710e-04, 7.9710e-04, 7.0344e-04, 5.8317e-04, 5.8317e-04, 5.4784e-04,
        4.8346e-04, 4.0081e-04])","['Square', 'rectangle', 'Rectangle', 'square', 'oval', 'rect', 'O', 'Rect', 'oct', 'C', 'S', 'Round', ' Square', 'Cube', 'ellipse', 'Hex', 'hex', 's', 'Mouse', 'R']",False,False
rectangle<|im_end|>,heart,triangle,490503022,490503,"tensor([0.2635, 0.2052, 0.1811, 0.1598, 0.0404, 0.0296, 0.0278, 0.0109, 0.0080,
        0.0075, 0.0043, 0.0038, 0.0029, 0.0029, 0.0029, 0.0019, 0.0018, 0.0018,
        0.0016, 0.0016])","['rectangle', 'Rectangle', 'Triangle', 'triangle', 'Rect', 'rect', 'tri', 'strip', 'Bone', 'Tri', 'bone', 'T', 'strap', 'D', 'arrow', 'Hex', 'Square', 'tr', 'Str', 'Tr']",False,False
Square<|im_end|>,square,triangle,360525005,360525,"tensor([9.9387e-01, 1.6932e-03, 1.1637e-03, 9.0629e-04, 7.0582e-04, 4.2810e-04,
        2.9423e-04, 2.0222e-04, 1.2265e-04, 1.2265e-04, 7.4393e-05, 5.1130e-05,
        4.5122e-05, 2.7368e-05, 2.7368e-05, 2.4152e-05, 2.1314e-05, 1.8810e-05,
        1.4649e-05, 8.3467e-06])","['Square', 'square', 'Rectangle', 'Triangle', 'S', 'Rect', 'Squared', 'Diamond', 'Qu', 'Tri', ' Square', 'Cube', 'rectangle', 'C', 'T', '_square', 'Tr', 'Hex', 'Quad', 'rect']",False,False
Triangle<|im_end|>,heart,triangle,364169001,364169,"tensor([7.6920e-01, 2.2038e-01, 1.3949e-03, 1.3949e-03, 9.0064e-04, 4.8208e-04,
        4.8208e-04, 3.3133e-04, 3.1125e-04, 2.5804e-04, 1.5651e-04, 1.5651e-04,
        1.3812e-04, 1.3812e-04, 1.2975e-04, 1.0757e-04, 1.0757e-04, 9.4927e-05,
        7.8697e-05, 7.3929e-05])","['Triangle', 'triangle', 'Arrow', 'arrow', '_triangle', 'Delta', 'D', 'Square', 'Tree', 'Tri', 'Diamond', 'tri', 'Circle', 'H', 'T', 'circle', 'Tr', ' triangle', 'L', 'Ar']",False,True
Rectangle<|im_end|>,square,triangle,25283000,25283,"tensor([0.3767, 0.3767, 0.0450, 0.0450, 0.0450, 0.0350, 0.0165, 0.0057, 0.0050,
        0.0045, 0.0037, 0.0031, 0.0025, 0.0022, 0.0021, 0.0021, 0.0016, 0.0010,
        0.0010, 0.0010])","['Square', 'Rectangle', 'Triangle', 'rectangle', 'Rect', 'square', 'Oct', 'rect', 'Hex', 'oct', 'Tri', 'hex', 'triangle', 'T', 'Diamond', 'C', 'S', 'P', 'tr', 'Tr']",False,False
Square<|im_end|>,square,triangle,106029015,106029,"tensor([0.6357, 0.0670, 0.0591, 0.0460, 0.0460, 0.0406, 0.0316, 0.0218, 0.0218,
        0.0036, 0.0036, 0.0028, 0.0023, 0.0020, 0.0017, 0.0015, 0.0012, 0.0008,
        0.0008, 0.0008])","['Square', 'square', 'Rectangle', 'rectangle', 'Round', 'oval', 'Rect', 'rect', 'round', 'None', 'Circle', 'circle', 'Circular', 'O', 'C', 'Ir', 'No', 'c', 'no', 'S']",False,False
Square<|im_end|>,square,triangle,368347007,368347,"tensor([4.9530e-01, 3.4042e-01, 7.5957e-02, 5.9155e-02, 1.1648e-02, 9.0718e-03,
        6.9954e-04, 6.5716e-04, 4.8079e-04, 4.8079e-04, 3.7444e-04, 2.7394e-04,
        2.5735e-04, 2.4175e-04, 1.8828e-04, 1.7687e-04, 1.6616e-04, 1.4663e-04,
        1.2940e-04, 1.2156e-04])","['Square', 'Rectangle', 'Rect', 'rectangle', 'square', 'rect', 'Triangle', 'C', 'oval', 'S', 'Qu', 'T', 'Diamond', 'Squared', 'L', 'O', 'Ir', 'Tr', 'Cur', 'Sink']",False,False
triangle<|im_end|>,heart,triangle,499982000,499982,"tensor([0.6313, 0.2632, 0.0191, 0.0090, 0.0085, 0.0062, 0.0058, 0.0043, 0.0040,
        0.0033, 0.0033, 0.0031, 0.0029, 0.0029, 0.0018, 0.0018, 0.0012, 0.0011,
        0.0011, 0.0010])","['triangle', 'Triangle', 'Arch', 'Ar', 'tri', 'arc', 'arch', 'Heart', 'heart', 'Tri', 'oval', 'semi', 'half', 'Arc', 'A', 'shield', 'Half', 'ar', 'circle', 'arrow']",False,True
Square<|im_end|>,square,triangle,317833009,317833,"tensor([9.4779e-01, 4.7188e-02, 2.0733e-03, 8.6428e-04, 7.6272e-04, 5.2421e-04,
        2.1852e-04, 1.3254e-04, 1.3254e-04, 4.8759e-05, 3.3512e-05, 3.3512e-05,
        2.3032e-05, 1.0880e-05, 1.0880e-05, 1.0220e-05, 8.4731e-06, 8.4731e-06,
        7.9597e-06, 7.0244e-06])","['Square', 'square', 'Rectangle', 'rectangle', 'Rect', 'S', 'rect', 'Squared', ' Square', '_square', 'Triangle', 'squ', 's', 'T', ' square', 'sq', '(square', 'oval', 'Sq', 'quare']",False,False
Square<|im_end|>,square,triangle,317833070,317833,"tensor([9.8139e-01, 1.5863e-02, 1.3021e-03, 5.4279e-04, 2.5640e-04, 2.2627e-04,
        1.2111e-04, 7.3459e-05, 6.4827e-05, 3.4700e-05, 1.6391e-05, 1.4465e-05,
        7.7425e-06, 5.3214e-06, 4.9990e-06, 4.1443e-06, 3.6573e-06, 3.4357e-06,
        3.2276e-06, 3.2276e-06])","['Square', 'square', 'Rectangle', 'Rect', 'rectangle', 'S', 'Squared', ' Square', 'rect', '_square', 'Triangle', 'squ', 'T', ' square', 'Sq', 'sq', 's', '(square', 'oval', 'C']",False,False
Rectangular<|im_end|>,square,triangle,370045009,370045,"tensor([3.7356e-01, 3.7356e-01, 1.5572e-01, 5.0556e-02, 1.4484e-02, 1.1280e-02,
        7.7530e-03, 2.3645e-03, 1.2656e-03, 1.0492e-03, 9.2596e-04, 7.2114e-04,
        4.3739e-04, 4.1089e-04, 3.8600e-04, 3.8600e-04, 3.6261e-04, 3.0061e-04,
        2.8240e-04, 2.0661e-04])","['Square', 'Rect', 'Rectangle', 'rectangle', 'Box', 'rect', 'square', 'C', 'T', 'Cube', 'S', 'RECT', '矩', 'CRT', 'R', 'O', 'box', 'Flat', 'Squared', 'Te']",False,False
Circle<|im_end|>,circle,triangle,109791003,109791,"tensor([0.3047, 0.2373, 0.0989, 0.0680, 0.0600, 0.0250, 0.0195, 0.0152, 0.0126,
        0.0118, 0.0076, 0.0072, 0.0063, 0.0059, 0.0052, 0.0046, 0.0043, 0.0043,
        0.0034, 0.0034])","['Circle', 'circle', 'C', 'Circular', 'Round', 'Rain', 'round', 'S', 'Ring', 'ring', 'O', 'c', 'Sw', 'oval', 'circ', 'R', 'wheel', 'rain', ' Spiral', 'D']",False,False
Square<|im_end|>,square,triangle,504057003,504057,"tensor([0.4842, 0.2287, 0.0578, 0.0510, 0.0397, 0.0188, 0.0188, 0.0166, 0.0166,
        0.0166, 0.0089, 0.0078, 0.0047, 0.0037, 0.0024, 0.0017, 0.0015, 0.0014,
        0.0013, 0.0010])","['Square', 'oval', 'Rect', 'Round', 'square', 'rect', 'round', 'Rectangle', 'C', 'O', 'rectangle', 'Bow', 'Circular', 'c', 'ob', 'Squared', 'S', 'B', 'Cube', 'ov']",False,False
Triangle<|im_end|>,heart,triangle,499267002,499267,"tensor([9.8564e-01, 1.2407e-02, 5.4514e-04, 4.2456e-04, 2.2725e-04, 1.0735e-04,
        1.0084e-04, 8.3601e-05, 2.3952e-05, 2.2501e-05, 2.2501e-05, 2.2501e-05,
        2.1138e-05, 1.6462e-05, 1.6462e-05, 1.6462e-05, 1.5465e-05, 1.3647e-05,
        1.1314e-05, 1.0629e-05])","['Triangle', 'triangle', 'Arrow', 'Tri', 'Delta', 'arrow', '_triangle', 'Diamond', '△', 'T', 'Ar', 'P', ' Triangle', 'Is', 'Equ', 'tri', 'Tr', ' triangle', 'D', 'Tra']",False,True
Square<|im_end|>,square,triangle,346672001,346672,"tensor([0.5419, 0.1067, 0.1067, 0.0504, 0.0504, 0.0393, 0.0185, 0.0099, 0.0057,
        0.0047, 0.0044, 0.0041, 0.0041, 0.0037, 0.0032, 0.0028, 0.0028, 0.0027,
        0.0025, 0.0021])","['Square', 'rectangle', 'square', 'rect', 'Rectangle', 'Rect', 'Heart', 'heart', 'T', 'tier', 'cube', 'Round', 'triangle', 'Tier', 'Triangle', 'Squared', 'Cube', 'Hex', 'round', 'star']",False,False
Triangle<|im_end|>,star,triangle,376479003,376479,"tensor([7.7633e-01, 2.2242e-01, 5.5133e-04, 1.3940e-04, 7.4615e-05, 6.5847e-05,
        5.1282e-05, 3.9938e-05, 3.1104e-05, 2.5786e-05, 2.2756e-05, 2.1377e-05,
        1.8866e-05, 1.3802e-05, 1.2180e-05, 1.1443e-05, 1.0098e-05, 8.3715e-06,
        6.5198e-06, 6.5198e-06])","['Triangle', 'triangle', 'Delta', '_triangle', 'tri', 'Diamond', ' Triangle', 'Tri', 'Triangles', ' triangle', 'Arrow', 'Tr', 'tr', 'Circle', 'riangle', 'T', 'Square', 'P', '△', 'D']",False,True
Square<|im_end|>,square,triangle,412350012,412350,"tensor([9.8924e-01, 8.5586e-03, 9.0207e-04, 4.8284e-04, 3.7604e-04, 1.0774e-04,
        9.5077e-05, 8.3905e-05, 3.4977e-05, 2.4039e-05, 1.0021e-05, 6.8874e-06,
        6.0781e-06, 5.3639e-06, 5.3639e-06, 4.4468e-06, 3.9243e-06, 3.9243e-06,
        3.6865e-06, 3.6865e-06])","['Square', 'square', 'Rectangle', 'Rect', 'S', 'rectangle', 'Squared', ' Square', 'rect', '_square', 'squ', 'Cube', 'Triangle', 'C', ' square', 'Round', 'Sq', 's', 'Qu', 'T']",False,False
Square<|im_end|>,square,triangle,508412001,508412,"tensor([9.3662e-01, 3.2049e-02, 1.5139e-02, 6.3109e-03, 3.3780e-03, 1.5956e-03,
        1.5956e-03, 1.0967e-03, 5.1803e-04, 3.5604e-04, 1.1559e-04, 1.0201e-04,
        9.5826e-05, 9.0020e-05, 9.0020e-05, 5.8121e-05, 5.1292e-05, 3.9946e-05,
        3.5252e-05, 3.5252e-05])","['Square', 'square', 'Rectangle', 'Rect', 'rectangle', 'Round', 'rect', 'oval', 'S', ' Square', 'Triangle', 'Squared', '_square', 'O', 'round', 'Plate', 'White', 'Ob', 'Cube', 'C']",False,False
Triangle<|im_end|>,star,triangle,246728008,246728,"tensor([6.4901e-01, 3.4739e-01, 1.1057e-03, 3.5896e-04, 3.1678e-04, 2.7956e-04,
        1.8049e-04, 1.8049e-04, 1.6956e-04, 1.1654e-04, 1.0284e-04, 9.6612e-05,
        8.0094e-05, 6.2377e-05, 4.8580e-05, 4.0274e-05, 3.7834e-05, 2.6003e-05,
        2.0251e-05, 1.7871e-05])","['Triangle', 'triangle', 'Tri', 'Arrow', 'tri', 'Delta', 'Py', '_triangle', 'py', 'arrow', 'Diamond', 'T', 'Point', 'P', ' triangle', 'tr', ' Triangle', 'Tr', 'A', '三角']",False,True
Square<|im_end|>,square,triangle,325418002,325418,"tensor([0.5941, 0.1032, 0.0553, 0.0553, 0.0430, 0.0335, 0.0179, 0.0179, 0.0140,
        0.0066, 0.0058, 0.0033, 0.0033, 0.0031, 0.0029, 0.0029, 0.0028, 0.0026,
        0.0015, 0.0012])","['Square', 'Rect', 'Triangle', 'Cube', 'Rectangle', 'Flat', 'Tri', 'C', 'Point', 'Box', 'square', 'Squared', 'Py', 'Angular', 'rect', 'S', 'rectangle', 'T', 'triangle', 'Tr']",False,False
square<|im_end|>,square,triangle,119695001,119695,"tensor([5.2393e-01, 4.6237e-01, 5.8203e-03, 2.4263e-03, 1.2987e-03, 1.2987e-03,
        7.8769e-04, 6.1346e-04, 4.2162e-04, 2.8978e-04, 1.9916e-04, 8.3022e-05,
        7.3267e-05, 6.8828e-05, 3.6841e-05, 3.6841e-05, 3.0542e-05, 2.3786e-05,
        1.7402e-05, 1.5358e-05])","['square', 'Square', 'rectangle', 'Rectangle', 's', 'S', 'Rect', 'rect', 'squ', ' Square', '_square', 'Squared', 'sq', ' square', '(square', 'Sq', 'Cube', 'quare', '.square', 'cube']",False,False
Square<|im_end|>,square,triangle,382278001,382278,"tensor([9.1448e-01, 4.5529e-02, 1.8979e-02, 1.3044e-02, 4.7987e-03, 2.0004e-03,
        2.7073e-04, 2.3891e-04, 1.1286e-04, 4.1517e-05, 4.1517e-05, 3.9002e-05,
        2.3656e-05, 2.2223e-05, 1.6258e-05, 1.5273e-05, 1.5273e-05, 1.1895e-05,
        1.1895e-05, 1.1174e-05])","['Square', 'Rectangle', 'square', 'Rect', 'rectangle', 'rect', 'S', ' Square', 'Squared', '_square', 'oval', 'Triangle', 'Round', 'O', ' square', 'squ', 'C', 'Ob', 'T', 'White']",False,False
circle<|im_end|>,circle,triangle,515374001,515374,"tensor([8.8762e-01, 9.3555e-02, 5.9808e-03, 1.1777e-03, 1.1777e-03, 1.1777e-03,
        9.7633e-04, 9.7633e-04, 8.6161e-04, 7.1430e-04, 6.7102e-04, 4.0700e-04,
        3.3741e-04, 2.9776e-04, 2.7972e-04, 2.1785e-04, 2.1785e-04, 2.1785e-04,
        1.9225e-04, 1.6966e-04])","['circle', 'Circle', 'circ', 'cir', 'ring', 'oval', 'C', 'O', 'c', 'ircle', 'round', 'Circular', 'Y', 'Round', 'd', 'D', ' Circle', '-circle', '_circle', 'y']",False,False
Square<|im_end|>,square,triangle,384641007,384641,"tensor([0.2905, 0.1372, 0.1211, 0.1069, 0.0943, 0.0505, 0.0446, 0.0186, 0.0128,
        0.0093, 0.0064, 0.0057, 0.0050, 0.0044, 0.0041, 0.0041, 0.0039, 0.0034,
        0.0028, 0.0027])","['Square', 'square', 'Rectangle', 'rect', 'rectangle', 'C', 'Rect', 'triangle', 'c', 'Round', 'round', 'Triangle', 'T', 'U', 'Circular', 'S', 'tri', 'hex', 'Hex', 'Cube']",False,False
Triangle<|im_end|>,star,triangle,122786003,122786,"tensor([5.9131e-01, 2.4649e-01, 5.5000e-02, 5.5000e-02, 1.7856e-02, 9.5576e-03,
        3.9842e-03, 2.4165e-03, 2.1326e-03, 2.1326e-03, 1.6609e-03, 1.4657e-03,
        1.2151e-03, 6.9235e-04, 6.5040e-04, 4.7584e-04, 4.4701e-04, 4.4701e-04,
        3.9449e-04, 3.9449e-04])","['Triangle', 'Py', 'triangle', 'Tri', 'py', 'P', 'Diamond', 'tri', 'T', 'Con', 'Point', 'Star', 'Hex', 'Delta', 'C', 'Triangles', 'cone', 'con', 'tet', 'Oct']",False,True
