model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
circle<|im_end|>,heart,circle,12154000,12154,"tensor([0.5547, 0.1403, 0.0964, 0.0402, 0.0202, 0.0202, 0.0168, 0.0157, 0.0148,
        0.0095, 0.0095, 0.0079, 0.0042, 0.0031, 0.0024, 0.0023, 0.0018, 0.0017,
        0.0015, 0.0013])","['circle', 'heart', 'round', 'Circle', 'c', 'Round', 'Heart', 'oval', 'star', 'rectangle', 'triangle', 'square', 'Square', 'C', 'Star', 'Circular', 'Rectangle', 'ellipse', 'circ', 'rect']",False,True
Square<|im_end|>,square,circle,143416002,143416,"tensor([6.2645e-01, 3.3532e-01, 6.1415e-03, 4.2210e-03, 3.9653e-03, 3.7250e-03,
        2.2593e-03, 2.1225e-03, 1.4587e-03, 1.4587e-03, 1.0672e-03, 1.0026e-03,
        8.3116e-04, 6.8906e-04, 5.3664e-04, 5.3664e-04, 5.0413e-04, 5.0413e-04,
        4.7358e-04, 4.4489e-04])","['Square', 'square', 'Diamond', 'rectangle', 'Checker', 'Rectangle', 'Triangle', 'triangle', 'Cube', 'diamond', 'Tile', 'S', 'cube', 'circle', 'squ', 's', 'Check', ' Square', 'check', 'tile']",False,False
square<|im_end|>,square,circle,275046010,275046,"tensor([0.2242, 0.1979, 0.1059, 0.0935, 0.0604, 0.0344, 0.0285, 0.0236, 0.0135,
        0.0127, 0.0119, 0.0093, 0.0087, 0.0068, 0.0060, 0.0056, 0.0056, 0.0056,
        0.0053, 0.0050])","['square', 'rectangle', 'Square', 'rect', 'round', 'Rect', 'Rectangle', 'Round', 'c', 'circle', 'C', 'None', 'none', 'unknown', 'polygon', 'triangle', 'oval', 'Ir', 'stone', 'ir']",False,False
Square<|im_end|>,square,circle,14253001,14253,"tensor([0.4599, 0.1692, 0.1163, 0.0378, 0.0333, 0.0294, 0.0229, 0.0202, 0.0115,
        0.0084, 0.0074, 0.0048, 0.0048, 0.0048, 0.0037, 0.0029, 0.0027, 0.0026,
        0.0024, 0.0023])","['Square', 'square', 'oval', 'rectangle', 'O', 'rect', 'Rect', 'Rectangle', 'Cube', 'cube', 'C', 'U', 'Round', 'S', 'Box', 'ob', 'L', 'Squared', 'round', 'odd']",False,False
circle<|im_end|>,triangle,circle,214461005,214461,"tensor([0.3202, 0.1513, 0.1178, 0.1040, 0.1040, 0.0715, 0.0298, 0.0181, 0.0103,
        0.0066, 0.0059, 0.0059, 0.0049, 0.0040, 0.0036, 0.0028, 0.0028, 0.0026,
        0.0022, 0.0016])","['circle', 'Circle', 'Circular', 'round', 'oval', 'Round', 'Diamond', 'O', 'oct', 'hex', 'C', 'Triangle', 'Oct', 'triangle', 'c', 'ircle', 'circ', 'diamond', ' Circle', 'Hex']",False,True
Diamond<|im_end|>,triangle,circle,439911003,439911,"tensor([5.9605e-01, 2.8155e-01, 6.2823e-02, 3.3627e-02, 5.8435e-03, 3.1278e-03,
        2.4359e-03, 1.4775e-03, 1.0154e-03, 8.4183e-04, 7.4291e-04, 5.7858e-04,
        5.7858e-04, 5.1060e-04, 3.9765e-04, 3.2967e-04, 2.9093e-04, 2.5674e-04,
        2.4119e-04, 2.2658e-04])","['Diamond', 'Triangle', 'diamond', 'triangle', 'D', 'Delta', ' Diamond', 'Tri', 'tri', 'dart', 'Square', 'Rectangle', 'T', 'Hex', 'B', 'Arrow', 'S', 'C', 'd', 'Point']",False,False
Triangle.<|im_end|>,triangle,circle,412641007,412641,"tensor([0.7157, 0.1098, 0.0855, 0.0168, 0.0090, 0.0080, 0.0062, 0.0055, 0.0048,
        0.0029, 0.0026, 0.0019, 0.0018, 0.0016, 0.0015, 0.0013, 0.0013, 0.0011,
        0.0011, 0.0011])","['Triangle', 'triangle', 'Tri', 'Pie', 'Circular', 'tri', 'Hex', 'Slice', 'Sector', 'Arc', 'Tr', 'S', 'slice', 'C', 'Pi', 'W', 'L', 'Circle', 'pie', 'P']",False,False
Triangle<|im_end|>,triangle,circle,19959001,19959,"tensor([0.3528, 0.2140, 0.1011, 0.1011, 0.0787, 0.0613, 0.0256, 0.0155, 0.0121,
        0.0073, 0.0057, 0.0029, 0.0022, 0.0017, 0.0013, 0.0013, 0.0009, 0.0008,
        0.0004, 0.0004])","['Triangle', 'Triangles', 'Square', 'Tri', 'Rect', 'S', 'Rectangle', 'rectangle', 'rect', 'tri', 'triangle', 'Tr', 'Hex', 's', 'T', 'Slice', 'Strip', 'Diamond', 'square', 'C']",False,False
circle<|im_end|>,triangle,circle,414416017,414416,"tensor([0.4097, 0.2485, 0.1330, 0.0807, 0.0336, 0.0231, 0.0204, 0.0109, 0.0066,
        0.0066, 0.0052, 0.0046, 0.0018, 0.0012, 0.0010, 0.0009, 0.0008, 0.0007,
        0.0007, 0.0005])","['circle', 'Circle', 'Triangle', 'triangle', 'oval', 'Circular', 'oct', 'Round', 'Diamond', 'round', 'Oct', 'hex', 'C', 'O', 'circ', 'ircle', 'Tri', ' Circle', 'Hex', 'c']",False,True
Square<|im_end|>,square,circle,414648001,414648,"tensor([0.3494, 0.2401, 0.0780, 0.0780, 0.0368, 0.0287, 0.0223, 0.0197, 0.0120,
        0.0105, 0.0077, 0.0073, 0.0073, 0.0064, 0.0050, 0.0050, 0.0047, 0.0047,
        0.0041, 0.0039])","['Square', 'Py', 'Triangle', 'Point', 'Tri', 'C', 'py', 'T', 'Rect', 'square', 'Con', 'triangle', 'Hex', 'Oct', 'Diamond', 'Rectangle', 'Dom', 'Round', 'P', 'Tower']",False,False
Circle<|im_end|>,star,circle,546140000,546140,"tensor([8.6686e-01, 9.1366e-02, 1.7991e-02, 5.8408e-03, 3.5427e-03, 2.5919e-03,
        1.6734e-03, 4.7945e-04, 4.7945e-04, 4.5040e-04, 4.2311e-04, 4.2311e-04,
        3.7339e-04, 3.7339e-04, 3.7339e-04, 3.2952e-04, 1.9986e-04, 1.7638e-04,
        1.5565e-04, 1.5565e-04])","['Circle', 'circle', 'Star', 'C', 'Round', 'Circular', 'Sphere', 'Ball', 'Loop', '_circle', 'ircle', ' Circle', 'oval', 'round', 'star', 'Blue', 'D', 'circ', 'Dot', 'O']",False,True
Square<|im_end|>,square,circle,550394006,550394,"tensor([0.3306, 0.2005, 0.1073, 0.0947, 0.0947, 0.0395, 0.0348, 0.0155, 0.0088,
        0.0083, 0.0064, 0.0057, 0.0042, 0.0035, 0.0020, 0.0016, 0.0015, 0.0014,
        0.0014, 0.0013])","['Square', 'rectangle', 'square', 'Rectangle', 'oval', 'rect', 'Rect', 'L', 'V', 'Round', 'round', 'C', 'U', 'O', 'oct', 'l', 'T', 'Cube', 'Cur', 'Squared']",False,False
Square<|im_end|>,square,circle,288267002,288267,"tensor([9.5325e-01, 1.3597e-02, 1.2000e-02, 7.2781e-03, 6.4229e-03, 1.4331e-03,
        1.4331e-03, 1.1161e-03, 5.2723e-04, 5.2723e-04, 3.8573e-04, 3.4040e-04,
        2.3396e-04, 1.6079e-04, 1.0382e-04, 7.5954e-05, 7.1352e-05, 6.7029e-05,
        5.9153e-05, 5.5569e-05])","['Square', 'Rect', 'Round', 'square', 'Rectangle', 'rectangle', 'S', 'rect', ' Square', 'round', 'oval', 'Circular', 'Squared', 'Circle', '_square', 'C', ' square', 'O', 'Ir', 's']",False,False
Star.<|im_end|>,star,circle,158913011,158913,"tensor([0.6338, 0.0858, 0.0668, 0.0159, 0.0159, 0.0140, 0.0116, 0.0109, 0.0062,
        0.0062, 0.0062, 0.0062, 0.0052, 0.0048, 0.0045, 0.0043, 0.0040, 0.0040,
        0.0035, 0.0031])","['Star', 'Hex', 'Diamond', 'Sun', 'Triangle', 'star', 'Fl', 'D', 'Round', 'Circular', 'Ge', 'Oct', 'hex', 'Snow', 'Polygon', 'St', 'P', 'Cross', 'Six', 'Square']",False,False
Square<|im_end|>,square,circle,162018002,162018,"tensor([9.1334e-01, 2.1480e-02, 1.8956e-02, 1.3028e-02, 1.3028e-02, 6.9734e-03,
        3.7326e-03, 2.9070e-03, 1.0046e-03, 7.3499e-04, 7.3499e-04, 5.0515e-04,
        4.4580e-04, 4.1879e-04, 1.5406e-04, 1.5406e-04, 1.5406e-04, 1.3596e-04,
        1.1998e-04, 8.2464e-05])","['Square', 'Rect', 'square', 'rectangle', 'Rectangle', 'rect', 'Triangle', 'S', 'Tri', 'Ir', 's', ' Square', 'Squared', 'triangle', 'Hex', 'Round', 'tri', 'oval', '_square', 'Tr']",False,False
Square<|im_end|>,square,circle,31142004,31142,"tensor([6.9778e-01, 1.2126e-01, 6.4903e-02, 2.3877e-02, 2.3877e-02, 1.6410e-02,
        9.9532e-03, 8.7837e-03, 7.7516e-03, 6.8408e-03, 1.7296e-03, 1.4339e-03,
        1.3470e-03, 1.2654e-03, 8.6971e-04, 8.6971e-04, 6.7733e-04, 6.7733e-04,
        6.3629e-04, 5.6152e-04])","['Square', 'Rect', 'Rectangle', 'rectangle', 'square', 'rect', 'Tier', 'T', 'Triangle', 'Tri', 'Squared', 'Hex', 'Round', 'Heart', 'tier', 'triangle', 'tri', 'Cube', 'S', ' Square']",False,False
square<|im_end|>,square,circle,363303004,363303,"tensor([4.1962e-01, 2.8840e-01, 1.9822e-01, 3.4445e-02, 1.6271e-02, 7.6857e-03,
        7.2200e-03, 4.6616e-03, 3.2039e-03, 2.6561e-03, 1.5134e-03, 1.1072e-03,
        5.5675e-04, 5.5675e-04, 4.6156e-04, 4.0733e-04, 3.5946e-04, 3.5946e-04,
        3.3769e-04, 3.3769e-04])","['square', 'rectangle', 'rect', 'oval', 'Square', 'Rectangle', 'round', 'Rect', 'circle', 'c', 'ellipse', 'frame', 'C', 's', 'quad', 'p', 'O', 'fr', 'Round', 't']",False,False
square<|im_end|>,square,circle,425701030,425701,"tensor([5.6985e-01, 3.4563e-01, 2.2096e-02, 1.5186e-02, 1.1827e-02, 1.0437e-02,
        1.0437e-02, 3.8396e-03, 2.0552e-03, 1.1001e-03, 8.5674e-04, 5.8883e-04,
        4.5858e-04, 4.5858e-04, 4.3080e-04, 3.5714e-04, 2.7814e-04, 2.6129e-04,
        2.0349e-04, 1.9116e-04])","['square', 'rectangle', 'rect', 'round', 'Rectangle', 'Square', 'oval', 's', 'ob', 'circle', 'tr', 'Rect', 'c', 'squ', 'Round', 'rounded', 'unknown', 'oct', 'triangle', 'long']",False,False
triangle<|im_end|>,triangle,circle,428033008,428033,"tensor([4.7414e-01, 3.2587e-01, 9.3364e-02, 6.4168e-02, 1.4318e-02, 5.6070e-03,
        3.0012e-03, 2.4881e-03, 1.1041e-03, 7.5882e-04, 5.2153e-04, 4.8993e-04,
        4.8993e-04, 4.6025e-04, 4.0617e-04, 4.0617e-04, 3.8156e-04, 3.3672e-04,
        3.1632e-04, 2.9716e-04])","['triangle', 'Triangle', 'Diamond', 'diamond', 'tri', 'Delta', 'Tri', 'D', 'delta', ' Diamond', 'rectangle', 'b', 'd', 'S', 'C', 'Rectangle', 'Square', 'oct', 'T', 'V']",False,False
rectangle<|im_end|>,square,circle,34831000,34831,"tensor([0.3620, 0.3194, 0.1332, 0.0490, 0.0337, 0.0297, 0.0159, 0.0109, 0.0075,
        0.0046, 0.0029, 0.0029, 0.0026, 0.0024, 0.0022, 0.0020, 0.0019, 0.0018,
        0.0011, 0.0009])","['rectangle', 'square', 'Square', 'Rectangle', 'oval', 'round', 'rect', 'O', 'Round', 'oct', 'c', 'C', 'Rect', 'triangle', 'hex', 'ellipse', 'ob', 'circle', 'ell', 's']",False,False
Square<|im_end|>,square,circle,297984003,297984,"tensor([8.7341e-01, 4.9274e-02, 3.8375e-02, 2.0541e-02, 7.5565e-03, 3.1500e-03,
        1.9106e-03, 1.4880e-03, 6.2027e-04, 4.2631e-04, 4.2631e-04, 3.3201e-04,
        3.3201e-04, 2.7524e-04, 1.7771e-04, 1.7771e-04, 1.5683e-04, 1.5683e-04,
        1.1474e-04, 7.4081e-05])","['Square', 'Round', 'Rect', 'Circular', 'Rectangle', 'C', 'Circle', 'square', 'Hex', 'rect', 'round', 'S', 'Box', 'Squared', 'rectangle', ' Square', 'oval', 'Cube', 'O', 'Oct']",False,False
Circle<|im_end|>,star,circle,560969000,560969,"tensor([8.6397e-01, 8.0361e-02, 3.3500e-02, 5.8214e-03, 1.8899e-03, 1.7754e-03,
        1.6678e-03, 1.5668e-03, 1.4719e-03, 6.9526e-04, 6.5314e-04, 6.5314e-04,
        4.7785e-04, 4.4890e-04, 3.9615e-04, 2.5577e-04, 2.4028e-04, 2.1204e-04,
        1.6514e-04, 1.5513e-04])","['Circle', 'circle', 'Round', 'C', 'Sphere', ' Circle', 'round', 'B', 'Circular', 'ircle', 'O', 'Star', 'Ball', 'oval', 'Square', 'Rectangle', '.Circle', 'Moon', '_circle', 'D']",False,True
Square<|im_end|>,square,circle,169047000,169047,"tensor([9.7553e-01, 5.8007e-03, 3.5183e-03, 3.1049e-03, 1.8832e-03, 1.6619e-03,
        1.1422e-03, 1.0080e-03, 7.8504e-04, 6.9279e-04, 6.1139e-04, 6.1139e-04,
        5.3955e-04, 4.7615e-04, 2.8880e-04, 2.8880e-04, 2.2492e-04, 2.2492e-04,
        1.2039e-04, 8.2742e-05])","['Square', 'Triangle', 'Round', 'S', 'O', 'oval', 'square', 'Rectangle', 'Tri', 'Oct', 'Squared', 'Circular', 'Diamond', 'Rect', 'Hex', 'Ir', 'Ob', ' Square', 'Qu', 'Tr']",False,False
round<|im_end|>,heart,circle,562675001,562675,"tensor([0.3892, 0.1838, 0.1115, 0.0766, 0.0597, 0.0597, 0.0527, 0.0171, 0.0081,
        0.0063, 0.0041, 0.0022, 0.0013, 0.0010, 0.0009, 0.0009, 0.0009, 0.0008,
        0.0008, 0.0007])","['round', 'Round', 'circle', 'heart', 'Circular', 'Circle', 'Heart', 'c', 'C', 'circ', 'oval', 'Cookie', 'cookie', ' круг', 'ircular', 'G', ' Circle', '円', '圓', 'O']",False,True
circle<|im_end|>,heart,circle,170008001,170008,"tensor([0.3957, 0.2719, 0.1134, 0.0607, 0.0223, 0.0153, 0.0144, 0.0135, 0.0082,
        0.0056, 0.0053, 0.0044, 0.0027, 0.0025, 0.0022, 0.0021, 0.0021, 0.0020,
        0.0018, 0.0016])","['circle', 'heart', 'oval', 'round', 'c', 'oct', 'rectangle', 'Heart', 'hex', 'he', 'triangle', 'Circle', 'arch', 'pent', 'moon', 'star', 'ell', 'Round', 'rose', 'p']",False,True
Square<|im_end|>,square,circle,432510014,432510,"tensor([7.7181e-01, 1.1836e-01, 9.2180e-02, 4.0501e-03, 2.1679e-03, 1.6883e-03,
        1.3149e-03, 1.0240e-03, 9.0370e-04, 7.9751e-04, 7.0380e-04, 5.4812e-04,
        4.8372e-04, 3.3245e-04, 2.4323e-04, 2.2849e-04, 2.1465e-04, 2.0164e-04,
        2.0164e-04, 1.6717e-04])","['Square', 'Rect', 'Rectangle', 'Round', 'rect', 'square', 'rectangle', 'O', 'oval', 'S', 'Squared', 'Circular', 'Tr', 'Ob', 'Hex', 'Diamond', 'Oct', ' Square', 'Ir', 'White']",False,False
Circle<|im_end|>,star,circle,359200003,359200,"tensor([0.3657, 0.2218, 0.1525, 0.0561, 0.0300, 0.0265, 0.0265, 0.0182, 0.0161,
        0.0161, 0.0081, 0.0052, 0.0036, 0.0034, 0.0032, 0.0030, 0.0028, 0.0019,
        0.0015, 0.0013])","['Circle', 'Star', 'Round', 'Circular', 'circle', 'Moon', 'Stars', 'C', 'round', 'star', 'Sphere', 'Heart', 'Disk', 'Triangle', 'Sun', 'D', 'S', 'O', 'Disc', 'stars']",False,True
circle<|im_end|>,triangle,circle,301769002,301769,"tensor([7.1420e-01, 1.8058e-01, 4.0292e-02, 1.3081e-02, 8.9904e-03, 7.9340e-03,
        6.1790e-03, 5.4530e-03, 4.8122e-03, 2.2731e-03, 2.0060e-03, 1.0087e-03,
        1.0087e-03, 9.4759e-04, 7.8558e-04, 7.3798e-04, 6.9327e-04, 6.1181e-04,
        5.3992e-04, 5.3992e-04])","['circle', 'triangle', 'round', 'oval', 'Circle', 'Triangle', 'hex', 'diamond', 'oct', 'rectangle', 'Diamond', 'ircle', 'ellipse', 'Round', 'tr', 'Circular', 'rh', 'tri', 'pent', 'c']",False,True
circle<|im_end|>,star,circle,564185001,564185,"tensor([0.6429, 0.0768, 0.0466, 0.0411, 0.0386, 0.0194, 0.0118, 0.0104, 0.0098,
        0.0056, 0.0052, 0.0049, 0.0046, 0.0041, 0.0036, 0.0026, 0.0023, 0.0022,
        0.0020, 0.0020])","['circle', 'Circle', 'round', 'star', 'oval', 'heart', 'O', 'Star', 'sun', 'd', 'C', 'c', 'ov', 'Round', 'triangle', 'Heart', 'Sun', 'ellipse', 'Triangle', 'circ']",False,True
Heart<|im_end|>,heart,circle,530945000,530945,"tensor([0.3644, 0.1951, 0.1722, 0.0718, 0.0435, 0.0281, 0.0219, 0.0117, 0.0091,
        0.0071, 0.0067, 0.0059, 0.0059, 0.0046, 0.0043, 0.0040, 0.0038, 0.0025,
        0.0022, 0.0019])","['Heart', 'Round', 'Square', 'heart', 'round', 'Triangle', 'Circle', 'Pizza', 'circle', 'Star', 'Circular', 'Rectangle', 'oval', 'Hex', 'star', 'square', 'triangle', 'Rect', 'rectangle', 'He']",False,False
square<|im_end|>,square,circle,172151002,172151,"tensor([3.8745e-01, 3.4192e-01, 1.6151e-01, 7.6293e-02, 1.9290e-02, 7.0964e-03,
        1.0223e-03, 9.0220e-04, 7.9619e-04, 4.5366e-04, 1.8911e-04, 1.6689e-04,
        1.4728e-04, 1.3836e-04, 1.3836e-04, 1.3836e-04, 1.0775e-04, 9.5091e-05,
        8.9330e-05, 7.8833e-05])","['square', 'Square', 'rectangle', 'Rectangle', 'rect', 'Rect', 's', ' Square', 'S', 'squ', 'Squared', 'hex', 'oct', 'qu', 'oval', '_square', 'Hex', ' square', 'quad', 'P']",False,False
Square<|im_end|>,square,circle,434753001,434753,"tensor([4.2866e-01, 3.7829e-01, 1.3917e-01, 3.1052e-02, 8.8966e-03, 3.7087e-03,
        3.2729e-03, 1.5460e-03, 6.4447e-04, 5.6874e-04, 3.6721e-04, 3.2406e-04,
        3.2406e-04, 1.9655e-04, 1.9655e-04, 1.9655e-04, 1.7346e-04, 1.6295e-04,
        1.5307e-04, 1.4380e-04])","['Square', 'Rectangle', 'Rect', 'rectangle', 'rect', 'square', 'O', 'oval', 'Pl', 'Ir', 'Triangle', 'Ob', 'S', 'Tr', 'Squared', 'Round', 'Long', 'T', 'ob', ' Square']",False,False
square<|im_end|>,square,circle,305660002,305660,"tensor([7.8377e-01, 1.2020e-01, 3.4437e-02, 2.3668e-02, 1.6267e-02, 4.6605e-03,
        2.8267e-03, 1.5130e-03, 1.3353e-03, 1.2544e-03, 1.1784e-03, 9.7689e-04,
        7.6080e-04, 6.3073e-04, 5.5662e-04, 5.2289e-04, 4.6145e-04, 3.8256e-04,
        3.5938e-04, 2.9793e-04])","['square', 'rectangle', 'rect', 'c', 'Square', 'round', 'oval', 'cube', 'pill', 'Rectangle', 'ob', 's', 'C', ' Square', 'rounded', 'Rect', 'O', 'squ', 'Round', 'ov']",False,False
Triangle.<|im_end|>,triangle,circle,43664001,43664,"tensor([8.0322e-01, 7.4711e-02, 6.5932e-02, 1.8890e-02, 1.0111e-02, 3.7196e-03,
        3.2826e-03, 3.2826e-03, 1.9910e-03, 1.2855e-03, 9.4047e-04, 8.8349e-04,
        5.7042e-04, 4.7290e-04, 4.4425e-04, 4.1733e-04, 3.9205e-04, 3.0533e-04,
        3.0533e-04, 2.5312e-04])","['Triangle', 'triangle', 'Tri', 'Slice', 'slice', 'S', 'Square', 'tri', 'Hex', 'Round', 'Circular', 'Tr', 'Rectangle', 'Rect', 'Star', 'Triangles', 'Circle', 'oval', 'Pizza', 'Point']",False,False
Triangle.<|im_end|>,triangle,circle,175236002,175236,"tensor([8.7177e-01, 8.1088e-02, 2.9830e-02, 2.4486e-03, 1.6829e-03, 1.3107e-03,
        1.3107e-03, 6.1911e-04, 6.1911e-04, 5.4636e-04, 4.5295e-04, 4.2551e-04,
        3.9973e-04, 3.9973e-04, 3.5276e-04, 2.9245e-04, 1.8882e-04, 1.8882e-04,
        1.7738e-04, 1.7738e-04])","['Triangle', 'Tri', 'triangle', 'Tr', 'tri', 'Triangles', 'Half', 'Ob', 'Rect', 'Arc', 'Square', 'Ir', 'Point', 'Rectangle', 'Cur', 'Quarter', 'Sector', 'Hex', 'Pie', 'D']",False,False
Heart<|im_end|>,heart,circle,306407000,306407,"tensor([0.7295, 0.0871, 0.0466, 0.0283, 0.0081, 0.0072, 0.0072, 0.0056, 0.0052,
        0.0041, 0.0041, 0.0041, 0.0036, 0.0028, 0.0026, 0.0026, 0.0019, 0.0018,
        0.0016, 0.0016])","['Heart', 'heart', 'Apple', 'Round', 'Pear', 'B', 'O', 'P', 'C', 'Organ', 'Ball', 'apple', 'Cur', 'App', 'S', 'U', 'G', 'V', 'Hour', 'He']",False,False
Cylindrical<|im_end|>,square,circle,45204015,45204,"tensor([0.0991, 0.0991, 0.0772, 0.0601, 0.0601, 0.0530, 0.0530, 0.0530, 0.0468,
        0.0388, 0.0302, 0.0250, 0.0183, 0.0126, 0.0126, 0.0118, 0.0098, 0.0081,
        0.0081, 0.0072])","['C', 'Square', 'U', 'square', 'round', 'rect', 'Round', 'circle', 'rectangle', 'c', 'Circle', 'Rect', 'Rectangle', 'S', 'cur', 'H', 'oval', 'L', 'Circular', 'triangle']",False,False
Square<|im_end|>,square,circle,177355002,177355,"tensor([9.5059e-01, 2.5332e-02, 8.2242e-03, 5.6524e-03, 2.0794e-03, 1.1130e-03,
        1.1130e-03, 9.8224e-04, 7.6497e-04, 7.6497e-04, 5.9576e-04, 5.2575e-04,
        3.1889e-04, 2.8142e-04, 2.1917e-04, 1.9341e-04, 1.7069e-04, 1.1731e-04,
        9.1362e-05, 9.1362e-05])","['Square', 'square', 'C', 'Round', 'Rectangle', 'Circular', 'Cube', 'Rect', 'S', 'oval', 'round', 'Squared', 'rectangle', 'c', '_square', ' Square', 'Circle', 'R', 'Bow', 'cube']",False,False
Square<|im_end|>,square,circle,46353015,46353,"tensor([0.5955, 0.0806, 0.0489, 0.0489, 0.0381, 0.0296, 0.0296, 0.0180, 0.0124,
        0.0124, 0.0116, 0.0080, 0.0080, 0.0066, 0.0066, 0.0058, 0.0043, 0.0043,
        0.0028, 0.0026])","['Square', 'Rect', 'Round', 'Rectangle', 'Ir', 'oval', 'Hex', 'rectangle', 'Triangle', 'rect', 'Heart', 'square', 'Flat', 'hex', 'Tri', 'O', 'R', 'round', 'Oct', 'heart']",False,False
Triangle<|im_end|>,triangle,circle,442872000,442872,"tensor([0.2030, 0.1792, 0.1395, 0.0846, 0.0513, 0.0400, 0.0400, 0.0353, 0.0243,
        0.0214, 0.0214, 0.0167, 0.0130, 0.0069, 0.0061, 0.0054, 0.0048, 0.0048,
        0.0045, 0.0045])","['Triangle', 'G', 'Py', 'Tri', 'T', 'Pag', 'P', 'Cur', 'Point', 'Con', 'C', 'D', 'S', 'Dom', 'Square', 'V', 'Tr', 'py', 'tri', 'H']",False,False
round<|im_end|>,square,circle,311868021,311868,"tensor([0.2185, 0.1099, 0.0626, 0.0458, 0.0335, 0.0335, 0.0278, 0.0261, 0.0230,
        0.0203, 0.0191, 0.0158, 0.0131, 0.0116, 0.0109, 0.0109, 0.0109, 0.0109,
        0.0096, 0.0096])","['round', 'rectangle', 'square', 'no', 'oval', 'none', 'ce', 'Round', 'None', 'fan', 'Ce', 'c', 'not', 'Square', 'rect', 'Circular', 'circle', 'flat', 'light', 'R']",False,True
Square<|im_end|>,square,circle,270472002,270472,"tensor([9.3946e-01, 2.2094e-02, 1.3401e-02, 7.1728e-03, 6.3300e-03, 2.6387e-03,
        1.8136e-03, 1.2465e-03, 9.7074e-04, 7.5601e-04, 5.8878e-04, 3.5712e-04,
        3.1515e-04, 2.7812e-04, 1.2342e-04, 1.1594e-04, 1.0891e-04, 1.0232e-04,
        9.6116e-05, 9.6116e-05])","['Square', 'Round', 'oval', 'O', 'square', 'S', 'Circular', 'Oct', 'Squared', 'Rectangle', 'round', 'Circle', 'Rect', ' Square', 'oct', 'Hex', 'rectangle', 'Ir', 'R', 'C']",False,False
Square<|im_end|>,square,circle,49974007,49974,"tensor([3.8356e-01, 2.0530e-01, 1.4110e-01, 1.0989e-01, 5.1909e-02, 5.1909e-02,
        3.1484e-02, 6.1997e-03, 2.9285e-03, 2.5844e-03, 1.0773e-03, 1.0773e-03,
        9.5075e-04, 6.9558e-04, 5.7666e-04, 4.7807e-04, 3.7232e-04, 3.7232e-04,
        3.2857e-04, 2.5589e-04])","['Square', 'Rectangle', 'rectangle', 'Rect', 'square', 'rect', 'oval', 'O', 'ob', 'Round', 'Ir', 'Triangle', 'Long', 'S', 'Ob', ' Square', 'T', 'round', 'triangle', 'ellipse']",False,False
Circle<|im_end|>,star,circle,312574000,312574,"tensor([5.1689e-01, 4.5615e-01, 9.4671e-03, 5.7421e-03, 3.0735e-03, 9.9782e-04,
        7.3002e-04, 5.0174e-04, 4.7134e-04, 3.6708e-04, 3.4484e-04, 3.0432e-04,
        2.8588e-04, 2.8588e-04, 2.5229e-04, 2.3700e-04, 2.2264e-04, 1.7340e-04,
        1.5302e-04, 1.5302e-04])","['Circle', 'circle', 'oval', 'Round', 'round', ' Circle', 'O', 'C', 'Sphere', 'ircle', 'Ball', ' circle', 'W', 'Circular', 'ball', 'c', 'Star', 'star', 'ellipse', 'White']",False,True
Heart<|im_end|>,star,circle,51478006,51478,"tensor([0.2935, 0.2590, 0.1224, 0.1224, 0.0397, 0.0200, 0.0156, 0.0156, 0.0146,
        0.0121, 0.0121, 0.0107, 0.0057, 0.0051, 0.0039, 0.0037, 0.0033, 0.0029,
        0.0025, 0.0022])","['Heart', 'heart', 'he', 'He', 'Stars', 'dots', 'Star', 'Circle', 'star', 'circle', 'Fl', 'stars', ' Hearts', 'Dot', 'D', 'C', 'dot', 'circ', 'flower', 'd']",False,False
Circle.<|im_end|>,heart,circle,447070003,447070,"tensor([7.1968e-01, 1.4171e-01, 1.1037e-01, 1.3181e-02, 7.0554e-03, 1.0164e-03,
        1.0164e-03, 8.9700e-04, 8.9700e-04, 3.0999e-04, 3.0999e-04, 2.9121e-04,
        2.2680e-04, 1.7663e-04, 1.6593e-04, 1.2923e-04, 1.1404e-04, 9.4543e-05,
        7.8379e-05, 7.3630e-05])","['Circle', 'circle', 'Heart', 'heart', 'Round', 'round', 'C', 'Circular', ' Circle', 'oval', 'Triangle', 'Square', 'O', 'Star', 'ircle', 'c', '_circle', ' circle', 'circ', 'Rectangle']",False,True
Round<|im_end|>,heart,circle,447090001,447090,"tensor([0.4254, 0.2923, 0.0652, 0.0448, 0.0448, 0.0396, 0.0349, 0.0078, 0.0069,
        0.0037, 0.0037, 0.0032, 0.0029, 0.0027, 0.0027, 0.0024, 0.0017, 0.0013,
        0.0009, 0.0009])","['Round', 'Circle', 'round', 'Circular', 'circle', 'Heart', 'Disc', 'Disk', 'C', 'O', 'oval', 'heart', 'Tag', ' Circle', 'tag', 'disc', 'Bone', 'disk', 'Coin', 'D']",False,True
