model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
 star<|im_end|>,star,square,122786003,122786,"tensor([9.9394e-01, 1.3350e-03, 7.6663e-04, 5.7821e-04, 3.8985e-04, 2.9128e-04,
        2.8269e-04, 2.3271e-04, 1.8014e-04, 1.6446e-04, 1.0231e-04, 5.8148e-05,
        4.9885e-05, 4.8193e-05, 4.8069e-05, 4.7749e-05, 4.3174e-05, 4.1300e-05,
        3.7052e-05, 3.6491e-05])","['star', 'stars', 'd', 'triangle', 'Star', 'p', '星', ' star', 'st', 'pent', 'square', 'oct', 'cross', 'hex', 'circle', 'black', 'round', 'aster', '5', 'sp']",False,False
 circle<|im_end|>,circle,square,124780002,124780,"tensor([7.0756e-01, 2.7446e-01, 5.7840e-03, 4.6543e-03, 3.6243e-03, 4.0384e-04,
        3.7846e-04, 3.0753e-04, 1.9841e-04, 1.6711e-04, 1.2680e-04, 1.2083e-04,
        9.8560e-05, 8.4847e-05, 7.9984e-05, 7.8874e-05, 7.6802e-05, 7.4512e-05,
        6.6044e-05, 5.4330e-05])","['circle', 'round', 'oval', 'circ', 'c', 'd', 'rounded', 'rectangle', '圆', 'triangle', 'square', 'oct', 'cir', ' circle', 'red', '圆形', 'o', 'don', 'ring', 'cone']",False,False
 triangle<|im_end|>,triangle,square,519664032,519664,"tensor([9.0763e-01, 7.5225e-02, 4.1048e-03, 2.4328e-03, 2.2126e-03, 1.5302e-03,
        8.3729e-04, 4.2396e-04, 4.1034e-04, 3.2729e-04, 1.6106e-04, 1.5691e-04,
        1.5119e-04, 1.3722e-04, 1.1944e-04, 1.0509e-04, 9.3023e-05, 8.8978e-05,
        7.8600e-05, 6.8788e-05])","['triangle', 'd', 'square', 'tr', 'tri', 'rectangle', 'hex', 'Triangle', ' triangle', 'circle', 't', 'none', 'oct', 'right', 'arrow', 'cross', 's', 'pent', 'rh', 'di']",False,False
 triangle<|im_end|>,triangle,square,195942002,195942,"tensor([8.8220e-01, 4.9633e-02, 2.7093e-02, 1.2555e-02, 1.1130e-02, 6.3959e-03,
        2.0016e-03, 6.5063e-04, 6.3246e-04, 4.7628e-04, 4.5589e-04, 4.4771e-04,
        3.9733e-04, 3.5770e-04, 3.0365e-04, 2.6306e-04, 2.2457e-04, 2.2370e-04,
        2.0565e-04, 1.3920e-04])","['triangle', 'd', 'square', 'tri', 'oct', 'rectangle', 'hex', 'tr', 'round', 'circle', 'Triangle', 'right', 'cone', 'cross', 'rect', ' triangle', 's', 'di', 'pent', 't']",False,False
 triangle<|im_end|>,triangle,square,152662007,152662,"tensor([6.3767e-01, 1.2880e-01, 1.2643e-01, 4.7255e-02, 3.7571e-02, 3.1770e-03,
        2.8401e-03, 1.0563e-03, 8.5180e-04, 6.8085e-04, 5.6662e-04, 4.6585e-04,
        4.1860e-04, 3.4423e-04, 3.3312e-04, 3.1568e-04, 3.0142e-04, 2.8968e-04,
        2.8588e-04, 2.8557e-04])","['triangle', 'square', 'rectangle', 'rect', 'tri', 'round', 'tr', 'half', 'd', 'oval', 'w', 'slice', 'Rectangle', 'ob', 'oct', 's', 'long', ' rectangular', 'Triangle', 'ir']",False,False
 heart<|im_end|>,heart,square,391460003,391460,"tensor([6.5851e-01, 1.8130e-01, 8.3850e-02, 2.6504e-02, 1.3639e-02, 6.1544e-03,
        5.2328e-03, 4.4647e-03, 3.5431e-03, 2.1936e-03, 2.1403e-03, 1.6291e-03,
        7.8015e-04, 6.3303e-04, 6.2402e-04, 6.0487e-04, 4.7814e-04, 3.9536e-04,
        2.8884e-04, 2.7744e-04])","['heart', 'round', 'oval', 'circle', 'square', 'mir', 'he', 'rectangle', 'hex', 'd', 'oct', 'triangle', 'star', 'c', 'rect', ' heart', 'rounded', 'frame', 'circ', 'ell']",False,False
 triangle<|im_end|>,triangle,square,523638000,523638,"tensor([0.3606, 0.3089, 0.0572, 0.0561, 0.0492, 0.0289, 0.0211, 0.0175, 0.0152,
        0.0096, 0.0071, 0.0039, 0.0027, 0.0025, 0.0024, 0.0019, 0.0019, 0.0018,
        0.0016, 0.0016])","['triangle', 'd', 'square', 'rectangle', 'arrow', 'hex', 'stop', 'oct', 'circle', 'star', 'cross', 'pent', 'ar', 'round', 'tr', 'p', 'v', 'heart', 'none', 'tri']",False,False
 leaf<|im_end|>,heart,triangle,605001,605,"tensor([0.2838, 0.2579, 0.1413, 0.0706, 0.0568, 0.0258, 0.0221, 0.0167, 0.0161,
        0.0085, 0.0070, 0.0061, 0.0036, 0.0035, 0.0028, 0.0026, 0.0025, 0.0023,
        0.0020, 0.0020])","['leaf', 'heart', 'flower', 'round', 'triangle', 'tree', 'd', 'star', 'circle', 'sp', 'square', 'clo', 'rectangle', 'c', 'p', 'fl', 'oval', 'b', 'flow', 't']",False,False
 square<|im_end|>,square,triangle,131816002,131816,"tensor([8.0101e-01, 1.1004e-01, 4.5411e-02, 8.7327e-03, 8.6025e-03, 5.8454e-03,
        2.9339e-03, 2.2990e-03, 1.3001e-03, 1.2810e-03, 1.1321e-03, 1.0720e-03,
        7.5425e-04, 6.8139e-04, 6.1741e-04, 4.7403e-04, 4.3220e-04, 3.9606e-04,
        3.5346e-04, 2.7333e-04])","['square', 'rectangle', 'Square', 'round', 'rect', 'triangle', 'Rectangle', 'oval', 'hex', 'white', 'Rect', 's', 'circle', 'oct', 'tri', 'he', 'heart', 'd', ' square', '-square']",False,False
 heart<|im_end|>,heart,triangle,61144001,61144,"tensor([9.6392e-01, 8.1285e-03, 7.8227e-03, 7.5218e-03, 3.8624e-03, 2.2107e-03,
        9.0300e-04, 8.8095e-04, 8.3255e-04, 5.9591e-04, 3.5740e-04, 3.5670e-04,
        2.7712e-04, 2.0834e-04, 1.6218e-04, 1.3313e-04, 7.9105e-05, 7.8280e-05,
        7.3915e-05, 6.7225e-05])","['heart', 'p', 'circle', 'triangle', 'round', 'he', 'square', 'hex', 'rectangle', ' heart', 'Heart', 'b', 'oval', 'star', 'd', 'tri', 'oct', 'rect', 'circ', 'c']",False,False
 square<|im_end|>,square,triangle,526085002,526085,"tensor([8.4828e-01, 1.1497e-01, 2.0704e-02, 8.8199e-03, 2.2440e-03, 6.8202e-04,
        6.4756e-04, 2.9343e-04, 1.9652e-04, 1.8814e-04, 1.7914e-04, 1.6321e-04,
        1.5405e-04, 1.4686e-04, 1.3405e-04, 1.3111e-04, 1.0512e-04, 1.0040e-04,
        8.1283e-05, 5.7225e-05])","['square', 'rectangle', 'Square', 'rect', 'Rectangle', 's', 'Rect', ' square', '-square', 'triangle', 'white', 'oval', 'sqrt', 'round', ' rectangular', 'd', ' rectangle', '_square', 'S', 'long']",False,False
 heart<|im_end|>,heart,triangle,267780003,267780,"tensor([9.9907e-01, 2.8138e-04, 1.4723e-04, 1.0620e-04, 8.4858e-05, 6.8867e-05,
        5.9323e-05, 1.8775e-05, 1.3004e-05, 1.2114e-05, 9.5617e-06, 7.9175e-06,
        7.3502e-06, 6.3546e-06, 5.4261e-06, 4.9505e-06, 4.7761e-06, 3.9364e-06,
        2.9311e-06, 2.7581e-06])","['heart', 'he', 'circle', ' heart', 'triangle', 'round', 'Heart', 'rectangle', 'oval', 'square', 'hex', '心', 'd', 'shape', 'pe', '-heart', 'heat', 'p', 'love', 'c']",False,False
 heart<|im_end|>,heart,triangle,530321001,530321,"tensor([9.8477e-01, 5.6204e-03, 3.1669e-03, 2.8088e-03, 5.2715e-04, 4.3441e-04,
        4.1988e-04, 3.1023e-04, 2.9451e-04, 2.1126e-04, 1.6817e-04, 1.5979e-04,
        9.8201e-05, 6.3031e-05, 5.3748e-05, 3.7503e-05, 3.1365e-05, 2.6666e-05,
        2.6219e-05, 2.5816e-05])","['heart', 'circle', 'triangle', 'he', 'rectangle', 'round', 'red', ' heart', 'hex', 'oval', 'Heart', 'd', 'square', ' hearts', 'circ', 'tri', 'star', 'half', 'p', 'oct']",False,False
 heart<|im_end|>,heart,triangle,137970000,137970,"tensor([8.9984e-01, 3.8932e-02, 3.1383e-02, 5.6826e-03, 3.7611e-03, 3.3566e-03,
        3.2309e-03, 2.2079e-03, 1.5757e-03, 1.3124e-03, 1.0259e-03, 8.4093e-04,
        5.6878e-04, 5.2139e-04, 2.5804e-04, 1.8647e-04, 1.4471e-04, 1.4378e-04,
        1.4321e-04, 1.3553e-04])","['heart', 'he', 'triangle', 'Heart', 'hex', 'd', 'square', 'circle', 'rectangle', 'tri', ' heart', ' hearts', 'round', 'He', 'star', ' Hearts', 'red', 'love', 'Triangle', 'circ']",False,False
 square<|im_end|>,square,triangle,241527000,241527,"tensor([7.2130e-01, 2.5683e-01, 7.8529e-03, 4.5877e-03, 2.7664e-03, 2.0171e-03,
        5.0720e-04, 4.3340e-04, 3.9399e-04, 3.7041e-04, 2.1578e-04, 2.0636e-04,
        1.4182e-04, 1.3736e-04, 1.1587e-04, 8.8309e-05, 8.7274e-05, 7.7512e-05,
        7.2886e-05, 7.1050e-05])","['square', 'rectangle', 'rect', 'oval', 'round', 'circle', 'd', 'white', 'Square', 'triangle', 'hex', 'heart', ' square', 'ob', 's', ' rectangle', 'oct', 'Rectangle', '-square', 'long']",False,False
 star<|im_end|>,star,triangle,189469004,189469,"tensor([9.6017e-01, 2.5942e-02, 3.2929e-03, 1.2018e-03, 6.7008e-04, 6.4064e-04,
        5.2897e-04, 5.0507e-04, 4.2328e-04, 3.6449e-04, 3.6445e-04, 3.1720e-04,
        2.8724e-04, 2.0287e-04, 1.9157e-04, 1.6702e-04, 1.6610e-04, 1.2531e-04,
        1.2350e-04, 1.1347e-04])","['star', 'triangle', 'd', 'stars', 'cross', 'st', 'circle', 'arrow', ' star', 'blue', 'aster', '星', 'square', 'Star', 'p', 'pent', 'hex', 'tr', 'rectangle', 'round']",False,False
 circle<|im_end|>,circle,triangle,531855002,531855,"tensor([0.7296, 0.0414, 0.0378, 0.0219, 0.0162, 0.0136, 0.0132, 0.0110, 0.0097,
        0.0089, 0.0083, 0.0061, 0.0045, 0.0034, 0.0032, 0.0032, 0.0024, 0.0021,
        0.0019, 0.0017])","['circle', 'co', 'oval', 'loop', 'round', 'd', 'c', 'heart', 'rectangle', 'o', 's', 'square', 'half', 'sem', 'ring', 'circ', 'l', 'triangle', 'lo', 'b']",False,False
 circle<|im_end|>,circle,triangle,534468017,534468,"tensor([0.3741, 0.0714, 0.0457, 0.0350, 0.0347, 0.0278, 0.0245, 0.0240, 0.0232,
        0.0209, 0.0173, 0.0145, 0.0135, 0.0118, 0.0110, 0.0098, 0.0094, 0.0077,
        0.0069, 0.0059])","['circle', 'square', 'rectangle', 'str', 's', 'co', 'loop', 'round', 'c', 'oval', 'zig', 'line', 'd', 'k', 't', 'triangle', 'none', 'heart', 'b', 'w']",False,False
 heart<|im_end|>,heart,triangle,404165007,404165,"tensor([9.9324e-01, 3.2559e-03, 1.4148e-03, 3.3725e-04, 2.7324e-04, 2.2453e-04,
        1.9664e-04, 1.7775e-04, 1.1655e-04, 1.1390e-04, 4.6044e-05, 2.0262e-05,
        1.9203e-05, 1.8820e-05, 1.7786e-05, 1.7291e-05, 1.5896e-05, 1.3096e-05,
        1.2618e-05, 1.0457e-05])","['heart', 'triangle', 'he', ' heart', 'hex', 'circle', 'Heart', 'star', 'd', 'rectangle', 'square', 'p', 'white', '心', 'love', 'round', 'oval', '-heart', 'oct', 'arrow']",False,False
 star<|im_end|>,star,triangle,11076002,11076,"tensor([8.7036e-01, 1.0063e-01, 1.7606e-02, 1.0377e-03, 9.1382e-04, 7.4598e-04,
        5.6295e-04, 5.4121e-04, 5.1832e-04, 5.0445e-04, 5.0270e-04, 3.4874e-04,
        2.8943e-04, 2.8126e-04, 2.1676e-04, 1.9875e-04, 1.8539e-04, 1.8334e-04,
        1.7602e-04, 1.2386e-04])","['star', 'stars', 'triangle', 'circle', 'st', 'tri', 'Star', ' star', 'd', 'square', '星', 'heart', 'round', 'arrow', 'aster', 'pent', 'p', ' stars', 'point', 'cross']",False,False
 square<|im_end|>,square,triangle,142378002,142378,"tensor([4.9783e-01, 4.8979e-01, 8.6841e-03, 7.4176e-04, 4.1689e-04, 3.5580e-04,
        1.8184e-04, 1.7448e-04, 1.1471e-04, 1.1100e-04, 1.1037e-04, 9.8421e-05,
        9.3910e-05, 8.5855e-05, 7.9686e-05, 7.9042e-05, 6.4184e-05, 6.3020e-05,
        4.0182e-05, 3.4633e-05])","['square', 'rectangle', 'rect', 'oval', 'Square', 'white', 'Rectangle', 'round', 'triangle', ' rectangle', 'd', 's', ' square', 'ob', ' rectangular', 'long', 'sqrt', '-square', 'circle', 'hex']",False,False
 heart<|im_end|>,heart,triangle,12154000,12154,"tensor([6.9831e-01, 1.7989e-01, 4.2313e-02, 1.1689e-02, 1.0738e-02, 7.0089e-03,
        6.0690e-03, 5.4132e-03, 4.6345e-03, 3.8483e-03, 3.2720e-03, 2.8492e-03,
        2.2693e-03, 9.8501e-04, 9.5133e-04, 7.6871e-04, 6.4121e-04, 6.2007e-04,
        5.3950e-04, 4.4160e-04])","['heart', 'circle', 'round', 'rectangle', 'red', 'none', 'star', 'triangle', 'oval', 'square', 'd', 'circ', 'he', 'sun', 'hex', ' heart', 'flower', 'oct', 'c', 'ell']",False,False
 circle<|im_end|>,circle,triangle,274402002,274402,"tensor([0.4955, 0.0885, 0.0700, 0.0587, 0.0343, 0.0330, 0.0206, 0.0199, 0.0191,
        0.0152, 0.0097, 0.0090, 0.0076, 0.0067, 0.0058, 0.0056, 0.0054, 0.0037,
        0.0029, 0.0029])","['circle', 'O', 'triangle', 'Circle', 'round', 'Square', 'Triangle', 'Round', 'D', 'square', 'hex', 'C', 'rectangle', 'd', 'oval', 'Rectangle', 'Hex', 'oct', 'Oct', 'A']",False,False
 square<|im_end|>,square,triangle,143416002,143416,"tensor([8.4565e-01, 7.7849e-02, 2.4085e-02, 1.4779e-02, 1.4427e-02, 2.3742e-03,
        2.1522e-03, 1.4256e-03, 1.3706e-03, 8.6084e-04, 7.4068e-04, 6.5826e-04,
        5.5939e-04, 5.4328e-04, 5.3016e-04, 4.0560e-04, 3.5729e-04, 3.0049e-04,
        2.5800e-04, 2.1638e-04])","['square', 'check', 'd', 's', 'rectangle', 'circle', 'che', 'tile', 'triangle', 'hex', 'none', 'Square', 'black', 'ch', 'cross', 'cube', 'rect', ' squares', 'sqrt', ' square']",False,False
 square<|im_end|>,square,triangle,14253001,14253,"tensor([8.6730e-01, 8.8864e-02, 9.4201e-03, 8.6041e-03, 5.5109e-03, 3.2310e-03,
        2.5110e-03, 1.4432e-03, 1.1304e-03, 1.0461e-03, 9.0927e-04, 6.8674e-04,
        5.5736e-04, 5.0119e-04, 3.2856e-04, 2.5489e-04, 1.9748e-04, 1.6908e-04,
        1.4786e-04, 1.3608e-04])","['square', 'rectangle', 'rect', 'box', 'cube', 'oval', 's', 'c', 'hex', 'oct', 'round', 'Square', 'd', 'triangle', 'circle', 'ob', ' square', 'white', 'b', 'o']",False,False
 circle<|im_end|>,circle,triangle,68094000,68094,"tensor([5.1890e-01, 4.6332e-01, 3.9062e-03, 3.2119e-03, 2.3119e-03, 1.0836e-03,
        6.3448e-04, 6.1952e-04, 6.1489e-04, 5.5266e-04, 3.5327e-04, 3.2975e-04,
        2.5109e-04, 2.1570e-04, 1.4837e-04, 1.1905e-04, 1.0435e-04, 1.0112e-04,
        9.5104e-05, 7.4659e-05])","['circle', 'round', 'oval', 'disc', 'circ', 'c', 'd', 'triangle', 'square', 'disk', 'rounded', 'rectangle', 'orange', '圆', 'heart', 'ring', 'ell', 'flat', 'cone', 'hex']",False,False
 square<|im_end|>,square,triangle,410182004,410182,"tensor([7.5604e-01, 1.8984e-01, 2.2960e-02, 1.1206e-02, 6.2064e-03, 3.4688e-03,
        1.5914e-03, 1.3815e-03, 1.1955e-03, 6.7160e-04, 4.1357e-04, 3.7685e-04,
        3.4138e-04, 1.9867e-04, 1.9719e-04, 1.5265e-04, 1.4851e-04, 1.4466e-04,
        1.1388e-04, 1.0675e-04])","['square', 'rectangle', 'rect', 'Square', 'round', 'Rectangle', 'white', 'oval', 'Rect', 'triangle', ' rectangular', 'long', ' square', 'circle', '-square', ' rectangle', 's', 'ob', 'hex', 'rounded']",False,False
 circle<|im_end|>,circle,triangle,542484000,542484,"tensor([4.9765e-01, 4.3172e-01, 2.1684e-02, 2.0322e-02, 4.6276e-03, 3.8434e-03,
        2.6961e-03, 1.8181e-03, 1.6997e-03, 1.5145e-03, 7.4326e-04, 7.3154e-04,
        6.3787e-04, 6.1278e-04, 4.3904e-04, 4.3896e-04, 4.1992e-04, 3.2424e-04,
        3.2062e-04, 2.6294e-04])","['circle', 'round', 'oval', 'c', 'circ', 'd', 'oct', 'hex', 'square', 'rounded', 'arch', 'half', 'triangle', 'o', 'rectangle', 'arc', '圆', 'ell', 'sem', ' circular']",False,False
 square<|im_end|>,square,triangle,281246007,281246,"tensor([7.7876e-01, 1.8043e-01, 1.2786e-02, 7.0311e-03, 6.5101e-03, 2.1844e-03,
        2.0718e-03, 1.2571e-03, 8.5981e-04, 8.4667e-04, 6.8841e-04, 4.9359e-04,
        4.7790e-04, 3.9120e-04, 3.1905e-04, 2.5674e-04, 1.9781e-04, 1.9651e-04,
        1.6732e-04, 1.5185e-04])","['square', 'rectangle', 'rect', 'oval', 'round', 'box', 'circle', 'Square', 's', 'triangle', 'oct', 'c', 'cube', 'd', 'hex', 'Rectangle', 'ob', 'rounded', ' rectangular', ' square']",False,False
 square<|im_end|>,square,triangle,414648001,414648,"tensor([0.2869, 0.2438, 0.2381, 0.0267, 0.0266, 0.0234, 0.0162, 0.0129, 0.0107,
        0.0102, 0.0090, 0.0085, 0.0083, 0.0062, 0.0050, 0.0044, 0.0044, 0.0044,
        0.0036, 0.0033])","['square', 'd', 'round', 'oct', 'rectangle', 'circle', 'dom', 'rect', 'gold', 'c', 'oval', 'triangle', 'flat', 'py', 'hex', 'tri', 'rounded', 's', 't', 'cube']",False,False
 star<|im_end|>,star,triangle,546140000,546140,"tensor([9.8330e-01, 1.3056e-02, 5.8502e-04, 5.7886e-04, 2.6798e-04, 2.4096e-04,
        2.1445e-04, 1.7652e-04, 1.4176e-04, 8.3315e-05, 7.2609e-05, 6.9708e-05,
        6.4197e-05, 4.6324e-05, 3.8568e-05, 3.8066e-05, 2.9570e-05, 2.9502e-05,
        2.9402e-05, 2.4492e-05])","['star', 'triangle', 'd', 'stars', '星', 'Star', ' star', 'st', 'aster', 'circle', 'arrow', 'cross', 'square', 'p', 'tr', 'pent', 'rectangle', 'hex', 'blue', 't']",False,False
 circle<|im_end|>,circle,triangle,25872018,25872,"tensor([7.4134e-01, 1.8770e-01, 2.7071e-02, 1.4741e-02, 2.3232e-03, 2.2881e-03,
        1.7934e-03, 1.7822e-03, 1.4978e-03, 1.4261e-03, 1.2108e-03, 1.1237e-03,
        1.0720e-03, 1.0501e-03, 6.5794e-04, 5.6466e-04, 5.0457e-04, 4.6823e-04,
        3.9079e-04, 2.6204e-04])","['circle', 'round', 'oval', 'fr', 'disc', 'circ', 'rectangle', 'none', 'square', 'heart', 'd', 'triangle', 'c', 'frame', 'ring', 'disk', 'rounded', 'ell', ' circle', 'white']",False,False
 square<|im_end|>,square,triangle,288267002,288267,"tensor([6.2261e-01, 1.5630e-01, 1.1786e-01, 4.3996e-02, 2.1171e-02, 1.2895e-02,
        3.2938e-03, 3.1735e-03, 1.9746e-03, 1.3911e-03, 9.2648e-04, 9.2371e-04,
        8.8572e-04, 6.7004e-04, 5.8682e-04, 4.4615e-04, 3.9753e-04, 3.8805e-04,
        3.7939e-04, 3.7416e-04])","['square', 'rectangle', 'round', 'rect', 'circle', 'oval', 'triangle', 'Square', 'Rectangle', 'Rect', 'ob', ' rectangular', 'rounded', 'c', 'Round', ' rectangle', 'd', 'tri', ' square', 'oct']",False,False
 star<|im_end|>,star,triangle,158913011,158913,"tensor([8.7707e-01, 6.1537e-02, 1.4154e-02, 4.2862e-03, 3.7554e-03, 3.2302e-03,
        2.9388e-03, 2.3000e-03, 2.2199e-03, 2.1714e-03, 2.0201e-03, 1.7230e-03,
        1.4035e-03, 1.0505e-03, 8.6434e-04, 7.9757e-04, 6.2510e-04, 5.6731e-04,
        5.0298e-04, 4.9248e-04])","['star', 'd', 'triangle', 'square', 'cross', 'round', 'stars', 'oct', 'Star', 'hex', 'pent', 'st', ' star', 'p', 'flower', '星', 'circle', 'tri', 't', 'heart']",False,False
 square<|im_end|>,square,triangle,162018002,162018,"tensor([6.2618e-01, 1.5785e-01, 9.9760e-02, 4.1977e-02, 3.0117e-02, 1.2786e-02,
        1.2745e-02, 1.6616e-03, 1.1751e-03, 1.0877e-03, 8.1728e-04, 7.5718e-04,
        6.0148e-04, 5.7580e-04, 5.7086e-04, 4.6762e-04, 4.2831e-04, 4.0958e-04,
        4.0099e-04, 3.5565e-04])","['square', 'rectangle', 'round', 'rect', 'triangle', 'circle', 'oval', 'tri', 'heart', 'd', 'ob', 'oct', 'Square', 'p', ' rectangular', 'Rectangle', 'tr', 'half', ' rectangle', 'hex']",False,False
 square<|im_end|>,square,triangle,363303004,363303,"tensor([7.6332e-01, 1.8269e-01, 2.1702e-02, 8.2943e-03, 4.4028e-03, 2.9805e-03,
        2.2299e-03, 1.5889e-03, 1.0739e-03, 7.2801e-04, 6.9949e-04, 3.8319e-04,
        3.6950e-04, 3.4913e-04, 3.4821e-04, 3.1119e-04, 2.9911e-04, 2.6824e-04,
        2.4844e-04, 2.2983e-04])","['square', 'rectangle', 'rect', 'frame', 's', 'oval', 'round', 'circle', 'triangle', 'fr', 'picture', 'Square', 'vertical', 'sqrt', 'none', 'frames', '3', ' rectangular', 'c', '4']",False,False
 circle<|im_end|>,circle,triangle,425548003,425548,"tensor([9.1709e-01, 4.5344e-02, 1.4493e-02, 4.2425e-03, 2.5101e-03, 1.7539e-03,
        1.1971e-03, 1.1113e-03, 1.0665e-03, 8.0051e-04, 7.0825e-04, 5.8317e-04,
        5.7126e-04, 5.4370e-04, 4.7751e-04, 3.7753e-04, 3.2882e-04, 2.9336e-04,
        1.8090e-04, 1.5946e-04])","['circle', 'round', 'star', 'oval', 'circ', 'red', 'triangle', 'rectangle', 'heart', 'c', 'ell', 'sun', 'd', 'square', 'stars', ' circle', 'cross', 'p', 'dot', 'oct']",False,False
 circle<|im_end|>,circle,triangle,294574001,294574,"tensor([8.5722e-01, 5.0017e-02, 4.8320e-02, 9.1807e-03, 7.0714e-03, 4.7950e-03,
        2.1120e-03, 1.5333e-03, 1.4240e-03, 1.1182e-03, 8.9415e-04, 8.8604e-04,
        8.4377e-04, 7.5893e-04, 5.6137e-04, 4.9034e-04, 4.4961e-04, 3.9962e-04,
        3.5636e-04, 2.5367e-04])","['circle', 'round', 'ring', 'circ', 'c', 'oval', 'Circle', 'd', 'C', 'r', 'heart', ' circle', 'don', 'O', 'sp', 'cir', 'ell', 'wheel', 'Ring', 'loop']",False,False
 Square<|im_end|>,square,triangle,297984003,297984,"tensor([0.3705, 0.3544, 0.0864, 0.0686, 0.0508, 0.0198, 0.0141, 0.0092, 0.0025,
        0.0022, 0.0018, 0.0016, 0.0013, 0.0012, 0.0008, 0.0007, 0.0007, 0.0007,
        0.0006, 0.0004])","['Square', 'square', 'Rectangle', 'rectangle', 'Rect', 'Round', 'round', 'rect', 'O', 'circle', 'S', 'Box', 'triangle', 'Hex', 'box', 's', ' square', ' rectangular', 'hex', 'oct']",False,False
 star<|im_end|>,star,triangle,560969000,560969,"tensor([9.7610e-01, 1.3684e-02, 2.4481e-03, 1.1675e-03, 7.6324e-04, 4.5379e-04,
        3.6140e-04, 2.9286e-04, 2.8612e-04, 2.4446e-04, 2.3461e-04, 2.3076e-04,
        1.7845e-04, 1.7300e-04, 1.4614e-04, 1.3876e-04, 1.3344e-04, 1.3155e-04,
        1.2777e-04, 6.8368e-05])","['star', 'triangle', 'd', 'stars', 'heart', 'arrow', ' star', 'p', 'hex', 'circle', 'square', '星', 'Star', 'dog', 'st', 'pent', 'rectangle', 'cross', 'aster', 't']",False,False
 square<|im_end|>,square,triangle,169047000,169047,"tensor([7.0728e-01, 2.2086e-01, 3.4583e-02, 8.7594e-03, 8.6115e-03, 7.1142e-03,
        1.5434e-03, 1.0177e-03, 9.3864e-04, 8.0891e-04, 7.2554e-04, 7.1605e-04,
        4.2327e-04, 3.9456e-04, 3.4977e-04, 3.1991e-04, 2.7671e-04, 1.9384e-04,
        1.8708e-04, 1.7890e-04])","['square', 'Square', 'rectangle', 'rect', 'Rectangle', 'Rect', 's', 'd', 'S', 'white', 'hex', 'triangle', 'White', ' square', 'Hex', '-square', 'oct', 'oval', '_square', 'He']",False,False
 heart<|im_end|>,heart,triangle,562675001,562675,"tensor([9.7306e-01, 9.7210e-03, 3.2098e-03, 2.7770e-03, 2.2546e-03, 1.1688e-03,
        9.3262e-04, 5.5354e-04, 3.9932e-04, 3.7265e-04, 2.7164e-04, 2.7126e-04,
        2.3821e-04, 1.8006e-04, 1.7077e-04, 1.6091e-04, 1.4615e-04, 1.2810e-04,
        1.2609e-04, 8.3516e-05])","['heart', 'he', 'triangle', 'round', 'circle', 'hex', ' heart', 'square', 'rectangle', 'oval', 'Heart', 'tri', 'star', ' hearts', 'd', 'b', 'c', 'oct', 'circ', 'love']",False,False
 square<|im_end|>,square,triangle,399618000,399618,"tensor([0.5657, 0.1445, 0.0917, 0.0502, 0.0274, 0.0231, 0.0230, 0.0095, 0.0065,
        0.0054, 0.0041, 0.0031, 0.0027, 0.0019, 0.0018, 0.0015, 0.0013, 0.0012,
        0.0011, 0.0011])","['square', 'round', 'heart', 'oval', 'triangle', 'rect', 'rectangle', 'tri', 'ir', 'Square', 'stone', 'rock', 'oct', 'hex', 'd', 'he', 'circle', 'odd', 'Heart', 'star']",False,False
 heart<|im_end|>,heart,triangle,170008001,170008,"tensor([9.8596e-01, 4.6380e-03, 2.6596e-03, 8.3804e-04, 6.6178e-04, 5.9006e-04,
        4.5662e-04, 4.1971e-04, 3.4409e-04, 3.2644e-04, 3.1590e-04, 2.7439e-04,
        2.2392e-04, 1.6512e-04, 1.6365e-04, 1.4157e-04, 8.4533e-05, 7.4422e-05,
        6.8359e-05, 5.1944e-05])","['heart', 'he', 'triangle', 'rectangle', 'hex', 'square', ' heart', 'star', 'circle', 'd', 'p', 'none', 'oval', 'Heart', 'cross', 'round', ' hearts', 'love', 'red', 'oct']",False,False
 square<|im_end|>,square,triangle,432510014,432510,"tensor([0.5742, 0.2577, 0.0343, 0.0294, 0.0235, 0.0193, 0.0163, 0.0121, 0.0056,
        0.0049, 0.0025, 0.0021, 0.0019, 0.0012, 0.0009, 0.0008, 0.0007, 0.0007,
        0.0006, 0.0006])","['square', 'Square', 'round', 'rect', 'Rect', 'rectangle', 'Rectangle', 'Round', 'oval', 'O', 'd', 'white', 'White', 'oct', 'The', 'hex', 'circle', 'triangle', 'tri', ' rectangular']",False,False
 star<|im_end|>,star,triangle,359200003,359200,"tensor([8.0118e-01, 1.0234e-01, 3.9579e-02, 3.0068e-02, 3.9354e-03, 2.6805e-03,
        1.8691e-03, 1.3740e-03, 1.2792e-03, 1.2762e-03, 1.1972e-03, 8.7874e-04,
        8.2919e-04, 8.0241e-04, 6.4221e-04, 5.3512e-04, 3.3930e-04, 3.2720e-04,
        2.5694e-04, 2.5176e-04])","['star', 'Star', 'stars', 'triangle', 'Triangle', 'tri', 'round', 'Stars', 'Tri', 'square', '星', 'd', ' star', 'st', 'heart', 'Square', 'St', ' Star', 'ST', 'Heart']",False,False
