model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
 heart<|im_end|>,heart,triangle,61144001,61144,"tensor([4.7119e-01, 4.3532e-01, 3.0212e-02, 2.4017e-02, 1.5174e-02, 6.4387e-03,
        2.4515e-03, 1.6901e-03, 1.6112e-03, 1.4001e-03, 1.3098e-03, 1.1389e-03,
        7.0267e-04, 6.3401e-04, 6.1828e-04, 3.8896e-04, 2.9619e-04, 2.6935e-04,
        2.4138e-04, 2.2762e-04])","['heart', 'triangle', 'circle', 'p', 'round', 'tri', 'square', 'rectangle', 'hex', 'd', 'b', 'he', 'tr', ' heart', 'star', 'oval', 'Heart', 'pent', ' triangle', 'circ']",False,False
 square<|im_end|>,square,triangle,526085002,526085,"tensor([8.6963e-01, 1.0162e-01, 1.5222e-02, 7.5736e-03, 1.4819e-03, 6.7800e-04,
        4.1207e-04, 2.6027e-04, 2.3468e-04, 1.8899e-04, 1.8152e-04, 1.7326e-04,
        1.6650e-04, 1.3891e-04, 1.3497e-04, 1.0771e-04, 8.5836e-05, 8.5308e-05,
        5.7787e-05, 5.1691e-05])","['square', 'rectangle', 'Square', 'rect', 'Rectangle', 's', 'Rect', ' square', 'triangle', 'white', '-square', 'oval', 'round', 'd', 'sqrt', ' rectangular', '_square', ' rectangle', 'S', 'long']",False,False
 heart<|im_end|>,heart,triangle,267780003,267780,"tensor([9.9730e-01, 1.1636e-03, 4.2494e-04, 3.9748e-04, 1.7834e-04, 1.2609e-04,
        8.6505e-05, 2.9136e-05, 2.6801e-05, 2.1929e-05, 1.9843e-05, 1.8321e-05,
        1.3429e-05, 1.0715e-05, 6.9676e-06, 6.5032e-06, 6.2887e-06, 4.9473e-06,
        4.5198e-06, 4.3618e-06])","['heart', 'triangle', 'he', 'circle', ' heart', 'round', 'Heart', 'rectangle', 'hex', 'square', 'd', 'oval', '心', 'shape', 'heat', 'p', '-heart', 'pe', 'love', 'tr']",False,False
 heart<|im_end|>,heart,triangle,530321001,530321,"tensor([9.6953e-01, 1.5790e-02, 6.3603e-03, 3.7323e-03, 4.8829e-04, 4.4196e-04,
        4.0762e-04, 4.0682e-04, 3.3326e-04, 2.7487e-04, 2.1601e-04, 1.8811e-04,
        1.5851e-04, 1.0564e-04, 8.7849e-05, 8.6825e-05, 7.2465e-05, 5.4581e-05,
        4.1865e-05, 3.5525e-05])","['heart', 'triangle', 'circle', 'he', 'round', ' heart', 'red', 'rectangle', 'hex', 'd', 'Heart', 'oval', 'tri', ' hearts', 'square', 'star', 'circ', 'p', 'half', 'oct']",False,False
 heart<|im_end|>,heart,triangle,137970000,137970,"tensor([8.9101e-01, 4.6709e-02, 3.1253e-02, 9.2424e-03, 3.2327e-03, 2.8039e-03,
        2.3556e-03, 1.6176e-03, 1.2848e-03, 1.0884e-03, 9.6798e-04, 9.6111e-04,
        8.7173e-04, 5.4958e-04, 3.3356e-04, 2.4139e-04, 1.9306e-04, 1.8439e-04,
        1.5927e-04, 1.0915e-04])","['heart', 'he', 'triangle', 'Heart', 'hex', 'd', 'circle', 'square', 'tri', ' heart', ' hearts', 'rectangle', 'He', 'round', 'star', ' Hearts', 'love', 'Triangle', 'circ', 'red']",False,False
 square<|im_end|>,square,triangle,241527000,241527,"tensor([7.3027e-01, 2.5078e-01, 7.5598e-03, 3.3796e-03, 2.2641e-03, 1.4774e-03,
        4.1308e-04, 3.8890e-04, 3.7097e-04, 3.6481e-04, 1.8443e-04, 1.6288e-04,
        1.4439e-04, 1.2022e-04, 1.2003e-04, 8.5530e-05, 7.7022e-05, 7.4020e-05,
        7.0119e-05, 7.0006e-05])","['square', 'rectangle', 'rect', 'oval', 'round', 'circle', 'd', 'Square', 'triangle', 'white', 'hex', 'heart', ' square', 's', 'ob', ' rectangle', 'Rectangle', '-square', 'long', 'oct']",False,False
 star<|im_end|>,star,triangle,189469004,189469,"tensor([7.2744e-01, 2.4511e-01, 8.6156e-03, 1.7996e-03, 1.4151e-03, 9.2244e-04,
        8.6175e-04, 8.3700e-04, 8.1190e-04, 7.4808e-04, 5.2312e-04, 4.6139e-04,
        3.9038e-04, 3.6129e-04, 3.4722e-04, 3.2201e-04, 3.1602e-04, 3.0650e-04,
        2.4948e-04, 2.4140e-04])","['star', 'triangle', 'd', 'arrow', 'stars', 'tr', 'circle', 'st', 'cross', 'blue', 'aster', ' star', 't', 'square', '星', 'tri', 'p', 'hex', 'pent', 'Star']",False,False
 circle<|im_end|>,circle,triangle,531855002,531855,"tensor([0.7627, 0.0410, 0.0329, 0.0191, 0.0149, 0.0123, 0.0107, 0.0093, 0.0093,
        0.0085, 0.0064, 0.0043, 0.0033, 0.0031, 0.0031, 0.0025, 0.0017, 0.0016,
        0.0015, 0.0014])","['circle', 'oval', 'co', 'loop', 'round', 'd', 'c', 'heart', 'o', 'rectangle', 's', 'square', 'half', 'ring', 'circ', 'sem', 'l', 'lo', 'figure', 'b']",False,False
 circle<|im_end|>,circle,triangle,534468017,534468,"tensor([0.4244, 0.0563, 0.0387, 0.0347, 0.0302, 0.0297, 0.0270, 0.0253, 0.0252,
        0.0227, 0.0135, 0.0120, 0.0118, 0.0099, 0.0095, 0.0089, 0.0083, 0.0075,
        0.0062, 0.0054])","['circle', 'square', 'rectangle', 's', 'co', 'loop', 'str', 'round', 'oval', 'c', 'zig', 'd', 'line', 'k', 't', 'none', 'heart', 'triangle', 'b', 'w']",False,False
 triangle<|im_end|>,heart,triangle,404165007,404165,"tensor([9.8110e-01, 1.0745e-02, 2.0544e-03, 8.6369e-04, 8.1191e-04, 7.3613e-04,
        5.1914e-04, 3.8026e-04, 3.6950e-04, 1.9718e-04, 1.8122e-04, 1.6847e-04,
        1.3565e-04, 1.2215e-04, 7.1978e-05, 5.6691e-05, 5.2834e-05, 4.7488e-05,
        4.5549e-05, 4.2493e-05])","['triangle', 'heart', 'd', 'circle', 'tri', 'tr', 'star', 'hex', 'arrow', ' triangle', 'Triangle', 'he', 'rectangle', 'square', 't', 'white', 'p', 'round', 'in', 'cone']",False,True
 star<|im_end|>,star,triangle,11076002,11076,"tensor([5.7752e-01, 3.0168e-01, 8.2278e-02, 1.4929e-02, 3.1123e-03, 2.3142e-03,
        1.3256e-03, 1.1979e-03, 8.8952e-04, 8.1696e-04, 7.5349e-04, 6.6161e-04,
        6.2886e-04, 5.3240e-04, 5.1632e-04, 5.0739e-04, 4.5487e-04, 3.6077e-04,
        3.4839e-04, 3.2373e-04])","['star', 'triangle', 'stars', 'tri', 'circle', 'tr', 'd', 'st', 'heart', 'arrow', 'square', 'Triangle', 'Star', 'round', ' star', 'point', '星', 'aster', 'pent', 'circ']",False,False
 square<|im_end|>,square,triangle,142378002,142378,"tensor([5.7267e-01, 4.1631e-01, 7.6203e-03, 6.1011e-04, 4.1535e-04, 3.1581e-04,
        1.9374e-04, 1.5447e-04, 1.1999e-04, 1.1632e-04, 1.0018e-04, 9.7347e-05,
        9.3406e-05, 6.9501e-05, 6.8208e-05, 6.7215e-05, 6.5063e-05, 6.2012e-05,
        4.4157e-05, 2.8769e-05])","['square', 'rectangle', 'rect', 'oval', 'Square', 'white', 'round', 'Rectangle', 'triangle', 's', ' square', 'd', ' rectangle', '-square', ' rectangular', 'ob', 'sqrt', 'long', 'circle', '_square']",False,False
 heart<|im_end|>,heart,triangle,12154000,12154,"tensor([8.9486e-01, 5.2866e-02, 1.4113e-02, 6.9044e-03, 4.7150e-03, 4.1225e-03,
        2.6798e-03, 2.2742e-03, 1.7486e-03, 1.7031e-03, 1.3139e-03, 9.1024e-04,
        8.9757e-04, 7.3719e-04, 4.1322e-04, 2.9944e-04, 2.7283e-04, 2.7031e-04,
        2.5623e-04, 2.3109e-04])","['heart', 'circle', 'round', 'rectangle', 'red', 'none', 'oval', 'he', 'star', 'square', 'triangle', 'd', ' heart', 'circ', 'hex', 'dog', 'c', 'no', 'flower', 'sun']",False,False
 circle<|im_end|>,circle,triangle,274402002,274402,"tensor([0.4982, 0.0884, 0.0550, 0.0541, 0.0407, 0.0404, 0.0221, 0.0221, 0.0161,
        0.0157, 0.0106, 0.0094, 0.0091, 0.0074, 0.0071, 0.0064, 0.0050, 0.0027,
        0.0025, 0.0022])","['circle', 'O', 'triangle', 'Circle', 'round', 'Square', 'square', 'Round', 'D', 'Triangle', 'rectangle', 'hex', 'C', 'Rectangle', 'oval', 'd', 'Hex', 'oct', 'circ', 'Oct']",False,False
 square<|im_end|>,square,triangle,143416002,143416,"tensor([8.8849e-01, 5.4028e-02, 1.4169e-02, 1.3235e-02, 1.1834e-02, 1.7063e-03,
        1.5750e-03, 1.3031e-03, 8.5177e-04, 6.9854e-04, 6.4190e-04, 5.9787e-04,
        4.4832e-04, 3.9324e-04, 3.8328e-04, 3.2653e-04, 3.2519e-04, 2.6095e-04,
        2.4850e-04, 2.2046e-04])","['square', 'check', 'd', 'rectangle', 's', 'circle', 'che', 'tile', 'triangle', 'none', 'Square', 'hex', 'black', 'ch', 'cross', 'cube', 'rect', ' squares', 'sqrt', ' square']",False,False
 square<|im_end|>,square,triangle,14253001,14253,"tensor([8.6712e-01, 9.5617e-02, 9.3271e-03, 6.7179e-03, 3.8163e-03, 3.0821e-03,
        2.1922e-03, 9.8199e-04, 8.8594e-04, 8.0345e-04, 7.9236e-04, 6.4421e-04,
        4.5090e-04, 4.4734e-04, 3.0759e-04, 2.3107e-04, 1.9266e-04, 1.5746e-04,
        1.2192e-04, 1.1925e-04])","['square', 'rectangle', 'rect', 'box', 'cube', 'oval', 's', 'c', 'hex', 'round', 'oct', 'Square', 'd', 'triangle', 'circle', 'ob', ' square', 'white', 'Rectangle', 'b']",False,False
 circle<|im_end|>,circle,triangle,68094000,68094,"tensor([5.1313e-01, 4.6929e-01, 4.3711e-03, 2.5181e-03, 2.0536e-03, 1.0356e-03,
        7.6751e-04, 7.1509e-04, 7.1500e-04, 4.7485e-04, 3.8160e-04, 3.7684e-04,
        2.9237e-04, 2.0833e-04, 1.6872e-04, 1.1592e-04, 1.0804e-04, 1.0011e-04,
        9.7190e-05, 9.6541e-05])","['circle', 'round', 'oval', 'disc', 'circ', 'c', 'square', 'triangle', 'd', 'disk', 'rounded', 'rectangle', 'orange', '圆', 'heart', 'ring', 'ell', 'flat', 'oct', 'cone']",False,False
 square<|im_end|>,square,triangle,410182004,410182,"tensor([7.4175e-01, 2.0278e-01, 2.0324e-02, 1.4838e-02, 5.1964e-03, 4.5497e-03,
        1.5580e-03, 1.5408e-03, 1.0992e-03, 6.2847e-04, 4.1820e-04, 3.9190e-04,
        3.5247e-04, 2.3151e-04, 1.9556e-04, 1.7510e-04, 1.6552e-04, 1.2782e-04,
        1.1314e-04, 1.1153e-04])","['square', 'rectangle', 'rect', 'Square', 'round', 'Rectangle', 'Rect', 'white', 'oval', 'triangle', ' rectangular', ' square', 'long', '-square', 'circle', ' rectangle', 's', 'ob', 'White', 'sqrt']",False,False
 circle<|im_end|>,circle,triangle,542484000,542484,"tensor([4.7278e-01, 4.4606e-01, 2.7257e-02, 2.0774e-02, 4.7044e-03, 4.4089e-03,
        3.8669e-03, 2.5715e-03, 2.0455e-03, 1.8089e-03, 1.0003e-03, 9.1110e-04,
        6.9375e-04, 6.5886e-04, 5.4485e-04, 5.0456e-04, 4.3505e-04, 4.3456e-04,
        3.6703e-04, 2.8600e-04])","['circle', 'round', 'oval', 'c', 'circ', 'd', 'oct', 'hex', 'square', 'rounded', 'half', 'arch', 'o', 'triangle', 'arc', 'rectangle', 'sem', '圆', 'ell', ' circular']",False,False
 square<|im_end|>,square,triangle,281246007,281246,"tensor([7.9421e-01, 1.6929e-01, 1.1728e-02, 5.9522e-03, 5.4715e-03, 2.2452e-03,
        1.7798e-03, 1.2194e-03, 8.3376e-04, 6.9233e-04, 5.8704e-04, 5.0291e-04,
        4.7584e-04, 3.4110e-04, 2.7804e-04, 2.2976e-04, 1.7687e-04, 1.7355e-04,
        1.5597e-04, 1.4949e-04])","['square', 'rectangle', 'rect', 'oval', 'round', 'box', 'circle', 'Square', 's', 'triangle', 'oct', 'cube', 'c', 'd', 'hex', 'Rectangle', 'rounded', 'ob', ' rectangular', ' square']",False,False
 square<|im_end|>,square,triangle,414648001,414648,"tensor([0.2965, 0.2524, 0.2274, 0.0331, 0.0274, 0.0268, 0.0156, 0.0140, 0.0117,
        0.0105, 0.0082, 0.0063, 0.0061, 0.0052, 0.0041, 0.0035, 0.0035, 0.0033,
        0.0027, 0.0022])","['square', 'd', 'round', 'rectangle', 'oct', 'circle', 'dom', 'rect', 'oval', 'gold', 'c', 'flat', 'triangle', 'hex', 'rounded', 's', 'py', 'cube', 'tri', 'box']",False,False
 triangle<|im_end|>,star,triangle,546140000,546140,"tensor([9.2149e-01, 7.1337e-02, 2.4375e-03, 8.4943e-04, 5.5456e-04, 5.4645e-04,
        1.9150e-04, 1.6882e-04, 1.4589e-04, 1.3078e-04, 1.1648e-04, 7.9250e-05,
        7.3794e-05, 5.5781e-05, 5.3508e-05, 5.2674e-05, 5.0589e-05, 4.8064e-05,
        4.5924e-05, 4.5654e-05])","['triangle', 'star', 'd', 'tr', 'tri', 'arrow', 'circle', 'Triangle', 'stars', ' triangle', 't', 'aster', 'st', 'blue', '星', 'p', 'Star', 'ar', 'square', 'cross']",False,True
 circle<|im_end|>,circle,triangle,25872018,25872,"tensor([7.6508e-01, 1.7956e-01, 1.7348e-02, 1.3699e-02, 2.3291e-03, 2.1806e-03,
        1.3942e-03, 1.2448e-03, 1.0656e-03, 9.9892e-04, 9.3843e-04, 9.0294e-04,
        8.2897e-04, 6.9970e-04, 5.6917e-04, 5.2487e-04, 4.4295e-04, 3.6883e-04,
        3.3076e-04, 2.3236e-04])","['circle', 'round', 'oval', 'fr', 'circ', 'disc', 'heart', 'none', 'c', 'd', 'triangle', 'rectangle', 'square', 'ring', 'disk', 'frame', 'rounded', ' circle', 'ell', 'don']",False,False
 square<|im_end|>,square,triangle,288267002,288267,"tensor([6.6042e-01, 1.8707e-01, 6.9931e-02, 4.1647e-02, 1.1829e-02, 8.4461e-03,
        3.1882e-03, 2.2545e-03, 1.9697e-03, 1.2192e-03, 9.1661e-04, 7.2978e-04,
        6.8224e-04, 4.4526e-04, 4.0625e-04, 3.8738e-04, 3.4167e-04, 2.8517e-04,
        2.4158e-04, 2.3265e-04])","['square', 'rectangle', 'round', 'rect', 'circle', 'oval', 'Square', 'triangle', 'Rectangle', 'Rect', ' rectangular', 'ob', 'rounded', ' rectangle', ' square', 'c', 'Round', 'd', 'tri', 'tr']",False,False
 star<|im_end|>,star,triangle,158913011,158913,"tensor([9.2161e-01, 2.9982e-02, 6.3794e-03, 3.8186e-03, 3.1504e-03, 2.7918e-03,
        2.7632e-03, 2.4710e-03, 1.6356e-03, 1.4581e-03, 1.4507e-03, 1.3136e-03,
        1.2107e-03, 1.2029e-03, 8.0433e-04, 7.1477e-04, 6.8869e-04, 4.8911e-04,
        4.5039e-04, 4.4859e-04])","['star', 'd', 'triangle', 'round', 'square', 'stars', 'Star', 'cross', 'st', ' star', 'pent', 'oct', 'flower', 'hex', 'p', '星', 'circle', 'blue', 'aster', 'heart']",False,False
 square<|im_end|>,square,triangle,162018002,162018,"tensor([6.4268e-01, 1.8571e-01, 6.1201e-02, 4.4225e-02, 3.2357e-02, 9.6069e-03,
        6.8677e-03, 1.8942e-03, 8.9408e-04, 8.7282e-04, 7.8969e-04, 6.4784e-04,
        6.4611e-04, 6.2726e-04, 4.9766e-04, 4.6061e-04, 4.5013e-04, 4.4415e-04,
        4.1197e-04, 3.1710e-04])","['square', 'rectangle', 'round', 'rect', 'triangle', 'oval', 'circle', 'tri', 'd', 'heart', 'ob', ' rectangular', 'oct', 'Square', 'Rectangle', 'p', 'tr', ' rectangle', 'half', 'hex']",False,False
 square<|im_end|>,square,triangle,363303004,363303,"tensor([7.6909e-01, 1.7747e-01, 2.2271e-02, 7.7145e-03, 4.4020e-03, 2.7860e-03,
        2.2676e-03, 1.5687e-03, 1.1230e-03, 6.8510e-04, 6.8003e-04, 3.9189e-04,
        3.5082e-04, 3.4468e-04, 2.8929e-04, 2.7869e-04, 2.6632e-04, 2.6173e-04,
        2.5524e-04, 2.2807e-04])","['square', 'rectangle', 'rect', 'frame', 's', 'oval', 'round', 'circle', 'triangle', 'picture', 'fr', 'Square', 'sqrt', 'vertical', 'none', 'frames', ' rectangular', '3', 'c', '4']",False,False
 circle<|im_end|>,circle,triangle,425548003,425548,"tensor([9.2253e-01, 4.4520e-02, 7.3615e-03, 4.9337e-03, 2.7784e-03, 2.2756e-03,
        1.6647e-03, 1.6198e-03, 1.1332e-03, 8.8493e-04, 7.9339e-04, 7.5111e-04,
        6.6543e-04, 5.7882e-04, 3.8727e-04, 3.6730e-04, 2.7088e-04, 2.6044e-04,
        2.4939e-04, 1.5995e-04])","['circle', 'round', 'star', 'oval', 'triangle', 'circ', 'red', 'rectangle', 'heart', 'square', 'c', 'ell', 'sun', 'd', 'cross', ' circle', 'stars', 'p', 'oct', 'cir']",False,False
 circle<|im_end|>,circle,triangle,294574001,294574,"tensor([8.6424e-01, 4.8724e-02, 4.5917e-02, 7.8913e-03, 6.5585e-03, 6.0149e-03,
        1.9254e-03, 1.2059e-03, 1.1190e-03, 9.3574e-04, 8.9825e-04, 8.3383e-04,
        8.0949e-04, 5.0909e-04, 4.8557e-04, 4.1279e-04, 3.3560e-04, 2.9364e-04,
        2.8786e-04, 2.5095e-04])","['circle', 'round', 'ring', 'circ', 'c', 'oval', 'd', 'heart', 'Circle', 'r', 'don', 'C', ' circle', 'ell', 'O', 'cir', 'sp', 'wheel', 'square', 'loop']",False,False
 square<|im_end|>,square,triangle,297984003,297984,"tensor([3.9123e-01, 3.3556e-01, 8.7236e-02, 8.5789e-02, 4.7100e-02, 1.1280e-02,
        1.0336e-02, 9.5898e-03, 1.6527e-03, 1.5689e-03, 1.3855e-03, 1.3496e-03,
        9.7865e-04, 8.4540e-04, 8.2764e-04, 7.6004e-04, 7.4105e-04, 6.1820e-04,
        3.9680e-04, 3.0166e-04])","['square', 'Square', 'rectangle', 'Rectangle', 'Rect', 'Round', 'rect', 'round', 'S', 'O', 'Box', 'circle', 'triangle', 'box', 's', ' square', ' rectangular', 'Hex', 'hex', '-square']",False,False
 star<|im_end|>,star,triangle,560969000,560969,"tensor([5.0359e-01, 4.7610e-01, 5.0638e-03, 1.4815e-03, 1.4580e-03, 1.1418e-03,
        1.1337e-03, 8.2131e-04, 7.0542e-04, 6.2486e-04, 4.9175e-04, 3.4981e-04,
        3.2426e-04, 2.7252e-04, 2.4496e-04, 2.1782e-04, 2.0535e-04, 2.0286e-04,
        1.9881e-04, 1.9258e-04])","['star', 'triangle', 'd', 'heart', 'arrow', 'tri', 'stars', 'circle', 'hex', 'tr', 'p', 'square', ' triangle', ' star', 'dog', 'st', 'pent', 'Triangle', 'rectangle', 't']",False,False
 square<|im_end|>,square,triangle,169047000,169047,"tensor([7.1050e-01, 2.2415e-01, 3.2148e-02, 8.0175e-03, 7.0903e-03, 6.1885e-03,
        1.5962e-03, 9.1857e-04, 8.4974e-04, 8.2088e-04, 6.3714e-04, 5.4700e-04,
        4.1642e-04, 3.4670e-04, 3.4260e-04, 2.6697e-04, 2.3515e-04, 2.0250e-04,
        1.8039e-04, 1.5394e-04])","['square', 'Square', 'rectangle', 'Rectangle', 'rect', 'Rect', 's', 'S', 'd', 'triangle', 'white', 'hex', ' square', 'White', '-square', 'Hex', 'oct', '_square', 'sqrt', 'oval']",False,False
 heart<|im_end|>,heart,triangle,562675001,562675,"tensor([9.6648e-01, 8.9069e-03, 5.9490e-03, 5.1871e-03, 4.4914e-03, 1.3957e-03,
        9.9880e-04, 5.9195e-04, 4.3279e-04, 3.8110e-04, 3.7838e-04, 2.9721e-04,
        1.9604e-04, 1.9072e-04, 1.8210e-04, 1.6874e-04, 1.4562e-04, 1.4251e-04,
        1.2971e-04, 7.5997e-05])","['heart', 'he', 'round', 'triangle', 'circle', 'hex', ' heart', 'oval', 'tri', 'square', 'rectangle', 'Heart', 'star', ' hearts', 'circ', 'd', 'b', 'oct', 'c', 'ring']",False,False
 square<|im_end|>,square,triangle,399618000,399618,"tensor([7.4613e-01, 6.1776e-02, 4.2018e-02, 3.0913e-02, 3.0319e-02, 2.8708e-02,
        1.7196e-02, 6.3716e-03, 4.9969e-03, 2.6236e-03, 1.8130e-03, 1.6715e-03,
        1.2282e-03, 1.2147e-03, 1.1804e-03, 1.0490e-03, 1.0258e-03, 8.9529e-04,
        7.9182e-04, 5.2942e-04])","['square', 'round', 'rectangle', 'heart', 'oval', 'rect', 'triangle', 'Square', 'tri', 'ir', 'oct', 'hex', 'd', 'stone', 'Rectangle', 'he', 'Rect', 'circle', 'ob', 'odd']",False,False
 triangle<|im_end|>,heart,triangle,170008001,170008,"tensor([9.1503e-01, 6.4418e-02, 4.9535e-03, 4.1931e-03, 1.0236e-03, 7.7712e-04,
        7.4476e-04, 6.8513e-04, 6.6048e-04, 6.3172e-04, 6.1880e-04, 6.0976e-04,
        5.3377e-04, 4.8852e-04, 2.9474e-04, 2.8534e-04, 2.5249e-04, 1.6636e-04,
        1.5748e-04, 1.5142e-04])","['triangle', 'heart', 'tri', 'd', 'star', 'none', 'circle', 'he', 'square', 'tr', 'arrow', 'cross', 'hex', 'rectangle', ' triangle', 'p', 'Triangle', 'ar', ' heart', 'round']",False,True
 square<|im_end|>,square,triangle,432510014,432510,"tensor([5.5774e-01, 2.8954e-01, 3.5183e-02, 2.0696e-02, 2.0208e-02, 1.8292e-02,
        1.5788e-02, 1.3747e-02, 4.3630e-03, 3.7161e-03, 2.0009e-03, 1.8692e-03,
        1.8354e-03, 9.6075e-04, 9.1666e-04, 7.6991e-04, 6.3662e-04, 6.0055e-04,
        6.0009e-04, 5.2820e-04])","['square', 'Square', 'round', 'Rect', 'rect', 'rectangle', 'Rectangle', 'Round', 'oval', 'O', 'd', 'White', 'white', 'oct', 'circle', 'The', ' square', 'triangle', 'hex', ' rectangular']",False,False
 star<|im_end|>,star,triangle,359200003,359200,"tensor([6.3558e-01, 1.4138e-01, 1.1611e-01, 4.3931e-02, 2.3429e-02, 1.0524e-02,
        6.1022e-03, 2.0340e-03, 1.7880e-03, 1.3156e-03, 1.2150e-03, 1.1126e-03,
        8.2789e-04, 8.2155e-04, 6.9874e-04, 6.3742e-04, 5.7273e-04, 4.7839e-04,
        3.5909e-04, 3.5166e-04])","['star', 'triangle', 'Star', 'stars', 'Triangle', 'tri', 'Tri', 'Stars', 'round', 'd', 'square', '星', 'st', ' star', 'heart', 'Square', 'tr', 'St', 'ST', 'Heart']",False,False
 star<|im_end|>,star,triangle,564185001,564185,"tensor([8.4198e-01, 4.1444e-02, 1.6076e-02, 1.2504e-02, 1.1501e-02, 8.4268e-03,
        5.1814e-03, 4.4692e-03, 4.3809e-03, 3.9792e-03, 3.9462e-03, 3.3682e-03,
        3.1084e-03, 2.6900e-03, 2.3690e-03, 1.4481e-03, 1.1929e-03, 9.0398e-04,
        7.8621e-04, 7.8602e-04])","['star', 'triangle', 'round', 'square', 'circle', 'heart', 'none', 'd', 'stars', 'st', 'cross', 'rectangle', 'no', 'oval', 'p', 'tri', 'arrow', 'sp', ' star', '星']",False,False
 heart<|im_end|>,heart,triangle,530945000,530945,"tensor([9.2376e-01, 3.9180e-02, 7.4710e-03, 5.6424e-03, 4.1735e-03, 2.2583e-03,
        1.7344e-03, 1.6787e-03, 1.2549e-03, 1.0869e-03, 1.0282e-03, 7.4040e-04,
        6.8096e-04, 4.0903e-04, 4.0648e-04, 3.7664e-04, 2.9787e-04, 1.9931e-04,
        1.9774e-04, 1.7475e-04])","['heart', 'triangle', 'he', 'square', 'round', 'rectangle', 'circle', 'Heart', ' heart', 'p', 'hex', 'd', 'oval', 'star', 'tri', 'rect', 'oct', 'love', 'tr', 'half']",False,False
 square<|im_end|>,square,triangle,172151002,172151,"tensor([6.9758e-01, 2.4162e-01, 2.5673e-02, 6.9747e-03, 6.9170e-03, 6.7214e-03,
        4.7634e-03, 3.6143e-03, 3.1759e-04, 2.1616e-04, 2.0314e-04, 2.0092e-04,
        1.8134e-04, 1.7040e-04, 1.5843e-04, 1.4058e-04, 1.3715e-04, 1.3683e-04,
        1.2353e-04, 1.1128e-04])","['square', 'Square', 'rectangle', 'Rect', 'Rectangle', 'rect', 's', 'S', ' square', 'sqrt', 'round', 'hex', '-square', ' rectangular', 'cube', 'd', '_square', 'Hex', 'T', 'sq']",False,False
 circle<|im_end|>,circle,triangle,172475010,172475,"tensor([0.3352, 0.2226, 0.1988, 0.0473, 0.0369, 0.0303, 0.0219, 0.0084, 0.0075,
        0.0059, 0.0047, 0.0046, 0.0036, 0.0035, 0.0033, 0.0033, 0.0033, 0.0031,
        0.0025, 0.0022])","['circle', 'round', 'oval', 'rectangle', 'circ', 'square', 'O', 'Round', 'o', 'rect', 'triangle', 'Rectangle', 'c', 'Square', 'd', 'C', 'ell', 'Circle', 'oct', 'hex']",False,False
 square<|im_end|>,square,triangle,434753001,434753,"tensor([8.3627e-01, 1.5769e-01, 3.4751e-03, 3.5415e-04, 3.5243e-04, 2.0343e-04,
        1.7819e-04, 1.7519e-04, 1.2352e-04, 1.0148e-04, 8.3402e-05, 7.2910e-05,
        5.9685e-05, 5.4565e-05, 4.9204e-05, 4.2997e-05, 3.4865e-05, 2.9873e-05,
        2.8226e-05, 2.4395e-05])","['square', 'rectangle', 'rect', 'Square', 'oval', 'round', 's', 'white', 'triangle', ' square', 'd', '-square', 'sqrt', 'circle', 'Rectangle', 'hex', 'ob', '_square', ' rectangle', ' rectangular']",False,False
 square<|im_end|>,square,triangle,179025006,179025,"tensor([4.6977e-01, 3.4985e-01, 1.0483e-01, 2.4956e-02, 1.7047e-02, 2.2891e-03,
        1.9465e-03, 1.5366e-03, 9.8971e-04, 9.8715e-04, 9.4052e-04, 9.3395e-04,
        7.8775e-04, 6.5872e-04, 5.1025e-04, 5.0265e-04, 4.5029e-04, 4.4837e-04,
        3.9956e-04, 3.9881e-04])","['square', 'rectangle', 'rect', 'oval', 'round', 'Rectangle', 'vertical', 'Square', 'triangle', ' rectangular', 'circle', 'rounded', 'long', 'c', 'hex', 'Rect', 'mir', 'ob', 's', 'frame']",False,False
 square<|im_end|>,square,triangle,181938002,181938,"tensor([0.5977, 0.2276, 0.0725, 0.0375, 0.0159, 0.0064, 0.0054, 0.0043, 0.0036,
        0.0021, 0.0018, 0.0013, 0.0012, 0.0010, 0.0009, 0.0009, 0.0008, 0.0008,
        0.0008, 0.0007])","['square', 'rectangle', 'arch', 'rect', 'round', 'oval', 'arc', 'ar', 'circle', 'half', 's', 'triangle', 'rounded', 'Square', 'cur', 'hex', 'd', 'oct', 'c', 'sem']",False,False
 square<|im_end|>,square,triangle,305660002,305660,"tensor([7.7865e-01, 1.8725e-01, 9.7824e-03, 9.1629e-03, 2.2106e-03, 1.6212e-03,
        1.3829e-03, 1.0773e-03, 8.4276e-04, 7.4695e-04, 6.1718e-04, 4.0271e-04,
        2.9413e-04, 2.0459e-04, 1.9147e-04, 1.8460e-04, 1.6594e-04, 1.5361e-04,
        1.4780e-04, 1.2819e-04])","['square', 'rectangle', 'rect', 'round', 'Square', 'oval', 'circle', 'triangle', 'c', 's', 'none', 'cube', ' square', 'Rectangle', 'sqrt', 'rounded', 'oct', 'hex', 'ob', 'no']",False,False
