model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
 circle<|im_end|>,triangle,circle,272132003,272132,"tensor([0.3546, 0.1480, 0.0863, 0.0675, 0.0571, 0.0413, 0.0379, 0.0338, 0.0270,
        0.0194, 0.0101, 0.0091, 0.0078, 0.0057, 0.0046, 0.0033, 0.0031, 0.0029,
        0.0028, 0.0024])","['circle', 'triangle', 'round', 'heart', 'oval', 'd', 'rectangle', 'square', 'stop', 'cross', 'star', 'oct', 'hex', 'o', 'letter', 'x', 'ell', 'c', 'v', 'a']",False,True
 circle<|im_end|>,heart,circle,404165007,404165,"tensor([9.7479e-01, 9.4201e-03, 5.9923e-03, 1.9993e-03, 1.5462e-03, 7.3114e-04,
        5.2565e-04, 5.0605e-04, 2.2734e-04, 2.2619e-04, 2.2487e-04, 2.1171e-04,
        2.1028e-04, 1.8562e-04, 1.7364e-04, 1.3711e-04, 8.7962e-05, 8.2177e-05,
        7.7597e-05, 7.7324e-05])","['circle', 'round', 'oval', 'circ', 'heart', 'd', 'dot', 'ball', 'rectangle', ' circle', 'c', 'triangle', 'o', 'white', 'star', 'ell', 'p', '-circle', 'b', 'square']",False,True
 circle<|im_end|>,star,circle,11076002,11076,"tensor([7.7523e-01, 1.3008e-01, 3.1343e-02, 1.1980e-02, 1.0218e-02, 8.0871e-03,
        5.5007e-03, 3.2052e-03, 1.5561e-03, 1.4055e-03, 1.2418e-03, 7.8640e-04,
        6.9007e-04, 6.3035e-04, 5.6439e-04, 5.3771e-04, 5.2454e-04, 5.1468e-04,
        5.0516e-04, 4.4298e-04])","['circle', 'circ', 'round', 'd', 'oval', 'heart', 'star', 'triangle', 'c', 'stars', 'dot', 'cir', 'balls', 'square', 'ell', 'p', ' circles', 'ball', 'rectangle', 'o']",False,True
 square<|im_end|>,square,circle,142378002,142378,"tensor([4.9821e-01, 2.6290e-01, 1.7489e-01, 3.3211e-02, 1.1560e-02, 4.6940e-03,
        1.9688e-03, 1.8789e-03, 1.7269e-03, 1.4221e-03, 1.2051e-03, 8.5881e-04,
        5.2184e-04, 5.0625e-04, 3.1028e-04, 2.3724e-04, 2.2431e-04, 1.5969e-04,
        1.5374e-04, 1.4349e-04])","['square', 'rectangle', 'oval', 'round', 'rect', 'circle', 'triangle', 'hex', 'oct', 'white', 'd', 'ob', 'Square', 'heart', 'ell', 'rounded', 'o', ' square', 'he', 'Rectangle']",False,False
 heart<|im_end|>,heart,circle,12154000,12154,"tensor([7.1124e-01, 1.8172e-01, 4.6375e-02, 8.6918e-03, 7.7557e-03, 6.6031e-03,
        5.1539e-03, 3.4665e-03, 2.7999e-03, 2.1380e-03, 1.9559e-03, 1.7342e-03,
        1.5791e-03, 9.6035e-04, 7.7676e-04, 6.2648e-04, 6.1332e-04, 4.9602e-04,
        4.6165e-04, 4.3873e-04])","['heart', 'circle', 'round', 'red', 'none', 'rectangle', 'oval', 'star', 'circ', 'square', 'd', 'triangle', 'he', 'sun', ' heart', 'flower', 'c', 'hex', 'ell', 'no']",False,False
 square<|im_end|>,square,circle,143416002,143416,"tensor([7.3631e-01, 1.3860e-01, 5.3161e-02, 1.7575e-02, 1.3452e-02, 8.5913e-03,
        3.9621e-03, 2.7491e-03, 1.9787e-03, 1.6483e-03, 1.0859e-03, 1.0082e-03,
        9.8214e-04, 7.8356e-04, 6.8866e-04, 5.2382e-04, 4.9995e-04, 4.0446e-04,
        3.5744e-04, 3.3348e-04])","['square', 'check', 'd', 's', 'rectangle', 'circle', 'che', 'triangle', 'hex', 'tile', 'none', 'black', 'ch', 'cross', 'Square', 'round', 'cube', 'oval', 'rect', 'di']",False,False
 square<|im_end|>,square,circle,14253001,14253,"tensor([8.1262e-01, 7.4849e-02, 3.8065e-02, 1.5553e-02, 1.0227e-02, 7.6729e-03,
        5.0865e-03, 4.2452e-03, 3.9123e-03, 3.5925e-03, 2.1747e-03, 2.0734e-03,
        1.8817e-03, 1.3791e-03, 9.0157e-04, 7.0484e-04, 6.7545e-04, 6.1285e-04,
        4.7942e-04, 3.7560e-04])","['square', 'rectangle', 'oval', 'round', 'rect', 'oct', 'hex', 'box', 'circle', 'triangle', 'cube', 'd', 's', 'c', 'o', 'ob', 'Square', 'tri', 'rounded', 'white']",False,False
 square<|im_end|>,square,circle,410182004,410182,"tensor([4.6374e-01, 3.6502e-01, 6.2607e-02, 4.3994e-02, 2.4447e-02, 1.3919e-02,
        5.3571e-03, 3.2664e-03, 3.1228e-03, 2.3326e-03, 1.0302e-03, 9.6275e-04,
        8.9758e-04, 7.0399e-04, 5.8545e-04, 3.9161e-04, 3.6694e-04, 2.8013e-04,
        2.7554e-04, 2.6590e-04])","['square', 'round', 'oval', 'rectangle', 'circle', 'rect', 'Square', 'Round', 'white', 'triangle', 'Rectangle', 'O', 'rounded', 'oct', 'Rect', 'hex', 'ob', 'o', 'circ', 'heart']",False,False
 round<|im_end|>,triangle,circle,9321001,9321,"tensor([0.1793, 0.1715, 0.1388, 0.1258, 0.0945, 0.0528, 0.0518, 0.0475, 0.0257,
        0.0225, 0.0082, 0.0077, 0.0062, 0.0059, 0.0058, 0.0053, 0.0033, 0.0026,
        0.0025, 0.0021])","['round', 'oct', 'cone', 'triangle', 'py', 'point', 'square', 'circle', 'hex', 'd', 'con', 'sp', 'ro', 'rectangle', 'c', 'tri', 'oval', 'p', 'rounded', 't']",False,True
 round<|im_end|>,triangle,circle,214461005,214461,"tensor([0.3050, 0.2435, 0.2380, 0.0874, 0.0501, 0.0277, 0.0058, 0.0050, 0.0043,
        0.0041, 0.0035, 0.0026, 0.0020, 0.0017, 0.0016, 0.0010, 0.0007, 0.0004,
        0.0004, 0.0004])","['round', 'circle', 'oval', 'd', 'oct', 'rectangle', 'hex', 'square', 'c', 'circ', 'ell', 'triangle', 'ob', 'o', 'rounded', 'rect', 'heart', 'cone', 'p', 'red']",False,True
 diamond<|im_end|>,triangle,circle,439911003,439911,"tensor([0.5169, 0.2559, 0.0718, 0.0358, 0.0209, 0.0179, 0.0139, 0.0089, 0.0067,
        0.0056, 0.0030, 0.0028, 0.0018, 0.0016, 0.0014, 0.0014, 0.0011, 0.0011,
        0.0011, 0.0011])","['d', 'triangle', 'square', 'hex', 'rectangle', 'oct', 'star', 'k', 'tri', 'round', 'pent', 'rh', 'rect', 'qu', 't', 'tr', 'di', 'p', 's', 'par']",False,False
 round<|im_end|>,triangle,circle,73697002,73697,"tensor([0.2019, 0.1304, 0.0469, 0.0466, 0.0445, 0.0436, 0.0399, 0.0388, 0.0355,
        0.0310, 0.0255, 0.0233, 0.0179, 0.0174, 0.0139, 0.0100, 0.0097, 0.0094,
        0.0092, 0.0091])","['round', 'O', 'te', 'T', 'tri', 't', 'triangle', 'C', 'Te', 'cone', 'oval', 'c', 'Round', 'Ell', 'py', 'square', 'Triangle', 'Square', 'Tri', 'circle']",False,True
 square<|im_end|>,square,circle,281246007,281246,"tensor([7.2802e-01, 1.6839e-01, 3.4290e-02, 2.7834e-02, 1.3805e-02, 1.0838e-02,
        1.4883e-03, 1.4374e-03, 1.3169e-03, 1.2685e-03, 1.0464e-03, 7.6608e-04,
        6.0027e-04, 5.9423e-04, 5.4782e-04, 5.0505e-04, 3.5005e-04, 2.7719e-04,
        2.5676e-04, 2.5431e-04])","['square', 'rectangle', 'round', 'oval', 'rect', 'circle', 'box', 'oct', 'triangle', 'Square', 'c', 's', 'd', 'hex', 'rounded', 'cube', 'ob', 'o', 'Rectangle', 'heart']",False,False
 triangle<|im_end|>,triangle,circle,412641007,412641,"tensor([0.4615, 0.2973, 0.0686, 0.0602, 0.0272, 0.0187, 0.0166, 0.0047, 0.0044,
        0.0031, 0.0031, 0.0027, 0.0025, 0.0022, 0.0019, 0.0014, 0.0014, 0.0011,
        0.0010, 0.0010])","['triangle', 'square', 'round', 'tri', 'rectangle', 'rect', 'Square', 'Triangle', 'Rect', 'Rectangle', 'circle', 'p', 'Tri', 'heart', 'tr', 'hex', 'oct', 'Round', 'slice', 'pie']",False,False
 Square<|im_end|>,triangle,circle,19959001,19959,"tensor([0.2347, 0.1690, 0.1527, 0.1320, 0.0984, 0.0456, 0.0335, 0.0165, 0.0151,
        0.0092, 0.0085, 0.0079, 0.0067, 0.0063, 0.0048, 0.0039, 0.0037, 0.0034,
        0.0032, 0.0029])","['Square', 'Rectangle', 'The', 'Triangle', 'Rect', 'Tri', 'S', 'Qu', 'triangle', 'O', 'Hex', 'square', 'Round', 'Half', 'B', 'Heart', 'W', 'D', 'P', 'rectangle']",False,False
 oval<|im_end|>,triangle,circle,414416017,414416,"tensor([3.3001e-01, 2.7291e-01, 1.7613e-01, 8.2588e-02, 5.4853e-02, 2.5166e-02,
        1.5216e-02, 6.3089e-03, 4.1216e-03, 3.8558e-03, 3.2200e-03, 2.4982e-03,
        2.2259e-03, 2.2092e-03, 2.0709e-03, 1.9486e-03, 8.6685e-04, 8.0409e-04,
        3.8252e-04, 3.1761e-04])","['oval', 'circle', 'round', 'd', 'rectangle', 'oct', 'square', 'hex', 'ell', 'circ', 'triangle', 'heart', 'ob', 'rect', 'c', 'o', 'rounded', 'p', 'pent', 'cross']",False,False
 square<|im_end|>,square,circle,414648001,414648,"tensor([0.4064, 0.1884, 0.1396, 0.0319, 0.0269, 0.0223, 0.0186, 0.0171, 0.0138,
        0.0126, 0.0124, 0.0115, 0.0095, 0.0069, 0.0068, 0.0060, 0.0051, 0.0047,
        0.0038, 0.0035])","['square', 'd', 'round', 'rectangle', 'oct', 'triangle', 'py', 'rect', 'flat', 'tri', 'dom', 'gold', 'circle', 'hex', 'c', 'point', 'oval', 't', 'rounded', 's']",False,False
 triangle<|im_end|>,triangle,circle,21510001,21510,"tensor([0.2680, 0.2435, 0.0811, 0.0738, 0.0529, 0.0517, 0.0421, 0.0387, 0.0259,
        0.0101, 0.0101, 0.0066, 0.0063, 0.0056, 0.0044, 0.0042, 0.0041, 0.0036,
        0.0035, 0.0030])","['triangle', 't', 'square', 'tri', 'rectangle', 'rect', 'round', 'sp', 'point', 'c', 'py', 'st', 'cone', 'oval', 'oct', 'long', 'ch', 'p', 'tr', 'hex']",False,False
 circle<|im_end|>,star,circle,546140000,546140,"tensor([9.4173e-01, 3.0139e-02, 7.0636e-03, 6.7622e-03, 5.1630e-03, 1.4187e-03,
        9.5502e-04, 9.3902e-04, 3.1311e-04, 3.0229e-04, 2.7106e-04, 2.1186e-04,
        1.8556e-04, 1.8450e-04, 1.0993e-04, 1.0974e-04, 1.0310e-04, 9.8685e-05,
        9.7496e-05, 9.2233e-05])","['circle', 'star', 'round', 'd', 'dot', 'circ', 'triangle', 'oval', 'c', 'heart', 'blue', ' circle', 'don', 'ell', 'o', 'ball', 'oct', 'rectangle', 'ring', 'Circle']",False,True
 round<|im_end|>,square,circle,288267002,288267,"tensor([6.1003e-01, 1.5480e-01, 1.3083e-01, 3.0128e-02, 2.9379e-02, 1.3368e-02,
        4.7462e-03, 3.7037e-03, 2.5782e-03, 1.9585e-03, 1.5430e-03, 9.0675e-04,
        7.7883e-04, 6.7745e-04, 6.7589e-04, 6.4588e-04, 6.3518e-04, 5.1863e-04,
        5.0789e-04, 4.8532e-04])","['round', 'circle', 'square', 'rectangle', 'oval', 'rect', 'triangle', 'c', 'Round', 'circ', 'rounded', 'ob', 'Square', 'heart', 'O', 'Rectangle', 'oct', 'Rect', 'd', 'ell']",False,True
 star<|im_end|>,star,circle,158913011,158913,"tensor([0.6615, 0.1383, 0.0892, 0.0219, 0.0194, 0.0105, 0.0070, 0.0047, 0.0037,
        0.0026, 0.0024, 0.0024, 0.0015, 0.0015, 0.0013, 0.0012, 0.0012, 0.0010,
        0.0009, 0.0008])","['star', 'round', 'd', 'circle', 'triangle', 'square', 'flower', 'oct', 'hex', 'cross', 'stars', 'heart', ' star', 'st', 'tri', 'Star', 'pent', 's', '星', 'p']",False,False
 round<|im_end|>,square,circle,162018002,162018,"tensor([0.3783, 0.2910, 0.0829, 0.0825, 0.0679, 0.0338, 0.0306, 0.0036, 0.0036,
        0.0018, 0.0014, 0.0014, 0.0012, 0.0012, 0.0012, 0.0009, 0.0008, 0.0006,
        0.0006, 0.0005])","['round', 'square', 'rectangle', 'triangle', 'circle', 'oval', 'rect', 'tri', 'heart', 'd', 'oct', 'p', 'half', 'ob', 'c', 'tr', 'ell', 'ir', 'none', 'rounded']",False,True
 square<|im_end|>,square,circle,363303004,363303,"tensor([7.3537e-01, 1.7577e-01, 2.5553e-02, 1.3321e-02, 1.2610e-02, 1.0207e-02,
        7.5372e-03, 3.3547e-03, 2.0321e-03, 7.6874e-04, 7.3974e-04, 6.8372e-04,
        4.4565e-04, 4.0250e-04, 3.9331e-04, 3.6580e-04, 3.6158e-04, 3.5058e-04,
        3.0084e-04, 2.8419e-04])","['square', 'rectangle', 'rect', 'round', 'oval', 'circle', 'frame', 's', 'triangle', 'fr', 'c', 'picture', 'tri', 'vertical', '3', 'Square', 'circ', 'none', ' rectangular', 'd']",False,False
 triangle<|im_end|>,triangle,circle,428033008,428033,"tensor([0.6330, 0.1956, 0.0452, 0.0253, 0.0218, 0.0112, 0.0085, 0.0075, 0.0057,
        0.0051, 0.0032, 0.0024, 0.0017, 0.0016, 0.0015, 0.0012, 0.0011, 0.0011,
        0.0009, 0.0008])","['triangle', 'd', 'square', 'round', 'tri', 'rectangle', 'star', 'oct', 'hex', 'heart', 'circle', 'bird', 'tr', 'rect', 'k', 'oval', 'dragon', 't', 'rain', 's']",False,False
 Square<|im_end|>,square,circle,297984003,297984,"tensor([0.2851, 0.2743, 0.1231, 0.0955, 0.0539, 0.0400, 0.0342, 0.0255, 0.0208,
        0.0067, 0.0043, 0.0037, 0.0029, 0.0024, 0.0021, 0.0015, 0.0014, 0.0014,
        0.0009, 0.0009])","['Square', 'square', 'Round', 'round', 'Rectangle', 'rectangle', 'Rect', 'circle', 'O', 'rect', 'Circle', 'C', 'triangle', 'Hex', 'oct', 'oval', 'Box', 'hex', 'S', 'Oct']",False,False
 star<|im_end|>,star,circle,560969000,560969,"tensor([0.3793, 0.3417, 0.1294, 0.0686, 0.0094, 0.0062, 0.0061, 0.0049, 0.0047,
        0.0036, 0.0026, 0.0022, 0.0020, 0.0018, 0.0015, 0.0015, 0.0012, 0.0011,
        0.0011, 0.0009])","['star', 'circle', 'heart', 'd', 'round', 'triangle', 'dog', 'dot', 'hex', 'oval', 'p', 'oct', 'fish', 'square', 'don', 'rectangle', 'circ', 'he', 'stars', 'ball']",False,False
 square<|im_end|>,square,circle,169047000,169047,"tensor([0.5500, 0.1534, 0.0915, 0.0268, 0.0240, 0.0236, 0.0200, 0.0199, 0.0119,
        0.0097, 0.0076, 0.0072, 0.0062, 0.0058, 0.0050, 0.0045, 0.0043, 0.0031,
        0.0028, 0.0021])","['square', 'Square', 'oct', 'round', 'rectangle', 'triangle', 'd', 'hex', 'oval', 'Hex', 'O', 'rect', 'tri', 'Oct', 'Rect', 'Rectangle', 'he', 'He', 'Round', 'white']",False,False
 round<|im_end|>,heart,circle,562675001,562675,"tensor([3.9366e-01, 3.0428e-01, 2.5965e-01, 9.1516e-03, 8.0276e-03, 2.4384e-03,
        1.5560e-03, 1.3388e-03, 1.0618e-03, 9.5772e-04, 8.3266e-04, 8.2366e-04,
        6.9916e-04, 6.4600e-04, 4.7940e-04, 4.5058e-04, 4.2356e-04, 3.4740e-04,
        3.2370e-04, 2.9913e-04])","['round', 'heart', 'circle', 'circ', 'oval', 'c', 'don', 'ring', 'd', 'rectangle', 'triangle', 'square', 'rounded', 'b', ' heart', 'cookies', 'he', 'ell', 'co', 'hex']",False,True
 round<|im_end|>,square,circle,399618000,399618,"tensor([0.3095, 0.3026, 0.1534, 0.0850, 0.0320, 0.0116, 0.0107, 0.0095, 0.0095,
        0.0059, 0.0055, 0.0031, 0.0030, 0.0023, 0.0023, 0.0021, 0.0017, 0.0017,
        0.0016, 0.0015])","['round', 'square', 'heart', 'oval', 'triangle', 'tri', 'rect', 'rectangle', 'ir', 'rock', 'stone', 'oct', 'Square', 'd', 'circle', 'star', 'he', 'hex', 'odd', 'Heart']",False,True
 circle<|im_end|>,heart,circle,170008001,170008,"tensor([7.3595e-01, 1.4506e-01, 5.5675e-02, 1.8161e-02, 1.3426e-02, 5.8668e-03,
        3.0196e-03, 2.8300e-03, 1.3309e-03, 1.0616e-03, 1.0251e-03, 1.0195e-03,
        9.1340e-04, 9.0024e-04, 7.2505e-04, 6.8844e-04, 6.1689e-04, 5.7778e-04,
        2.9995e-04, 2.8829e-04])","['circle', 'heart', 'round', 'circ', 'oval', 'none', 'p', 'd', 'rectangle', 'c', 'cross', 'red', 'star', 'triangle', 'square', 'oct', 'dot', 'o', ' circle', 'no']",False,True
 round<|im_end|>,square,circle,432510014,432510,"tensor([0.3215, 0.3033, 0.1316, 0.0853, 0.0304, 0.0284, 0.0163, 0.0128, 0.0102,
        0.0087, 0.0081, 0.0074, 0.0040, 0.0028, 0.0023, 0.0020, 0.0016, 0.0015,
        0.0013, 0.0012])","['round', 'square', 'Square', 'Round', 'O', 'oval', 'rect', 'Rect', 'circle', 'oct', 'rectangle', 'Rectangle', 'd', 'white', 'White', 'triangle', 'hex', 'tri', 'Oct', 'heart']",False,True
 round<|im_end|>,star,circle,359200003,359200,"tensor([0.3981, 0.3889, 0.0765, 0.0231, 0.0204, 0.0168, 0.0135, 0.0078, 0.0060,
        0.0038, 0.0029, 0.0028, 0.0026, 0.0018, 0.0014, 0.0014, 0.0013, 0.0010,
        0.0010, 0.0009])","['round', 'star', 'circle', 'heart', 'Star', 'stars', 'triangle', 'd', 'Round', 'square', 'oct', 'circ', 'tri', 'Heart', 'O', 'oval', 'Circle', 'st', 'c', '星']",False,True
 round<|im_end|>,triangle,circle,301769002,301769,"tensor([3.7568e-01, 2.2090e-01, 1.6327e-01, 1.5440e-01, 2.8486e-02, 1.5732e-02,
        6.1313e-03, 5.8709e-03, 5.3615e-03, 2.7145e-03, 2.0872e-03, 1.7409e-03,
        1.0674e-03, 8.6332e-04, 6.9829e-04, 6.5431e-04, 6.0184e-04, 5.4341e-04,
        4.8240e-04, 3.4177e-04])","['round', 'circle', 'd', 'oct', 'oval', 'hex', 'triangle', 'rectangle', 'square', 'circ', 'heart', 'c', 'rounded', 'don', 'o', 'ob', 'he', 'red', 'pent', 'ell']",False,True
 circle<|im_end|>,star,circle,564185001,564185,"tensor([0.2864, 0.2448, 0.2308, 0.0485, 0.0401, 0.0191, 0.0178, 0.0111, 0.0096,
        0.0089, 0.0075, 0.0066, 0.0032, 0.0029, 0.0027, 0.0024, 0.0022, 0.0016,
        0.0014, 0.0012])","['circle', 'star', 'round', 'oval', 'heart', 'none', 'triangle', 'd', 'square', 'no', 'c', 'circ', 'p', 'rectangle', 'stars', 'sp', 'st', 'b', 'ell', 's']",False,True
 heart<|im_end|>,heart,circle,530945000,530945,"tensor([0.5875, 0.2269, 0.0902, 0.0213, 0.0165, 0.0118, 0.0065, 0.0034, 0.0029,
        0.0027, 0.0016, 0.0015, 0.0014, 0.0011, 0.0010, 0.0009, 0.0008, 0.0008,
        0.0007, 0.0006])","['heart', 'round', 'circle', 'square', 'oval', 'triangle', 'rectangle', 'p', 'half', 'he', 'hex', 'Heart', 'd', 'rect', ' heart', 'oct', 'c', 'circ', 'star', 'b']",False,False
 square<|im_end|>,square,circle,172151002,172151,"tensor([7.0392e-01, 2.2344e-01, 2.7426e-02, 1.2540e-02, 9.8059e-03, 7.7582e-03,
        3.2643e-03, 2.5430e-03, 1.0144e-03, 8.4194e-04, 6.1287e-04, 2.6286e-04,
        2.5539e-04, 2.5528e-04, 2.3112e-04, 2.1617e-04, 1.7679e-04, 1.6699e-04,
        1.5752e-04, 1.4619e-04])","['square', 'Square', 'rectangle', 'rect', 'Rect', 'Rectangle', 's', 'S', 'round', 'hex', 'Hex', ' square', 'd', ' rectangular', 'triangle', 'tri', 'oct', 'T', 'cube', 'Round']",False,False
 square<|im_end|>,square,circle,434753001,434753,"tensor([7.0302e-01, 1.0844e-01, 8.8589e-02, 6.2428e-02, 1.9908e-02, 5.2369e-03,
        2.6411e-03, 1.4758e-03, 1.4749e-03, 1.1983e-03, 9.4872e-04, 5.5549e-04,
        5.1014e-04, 3.4952e-04, 2.3164e-04, 1.9017e-04, 1.7687e-04, 1.1117e-04,
        1.0520e-04, 1.0348e-04])","['square', 'rectangle', 'oval', 'round', 'circle', 'rect', 'oct', 'triangle', 'hex', 'd', 'white', 'heart', 'Square', 'ob', 'rounded', 'o', ' square', 's', 'ell', 'he']",False,False
 square<|im_end|>,square,circle,179025006,179025,"tensor([0.3900, 0.2431, 0.1493, 0.0946, 0.0794, 0.0045, 0.0023, 0.0017, 0.0015,
        0.0014, 0.0014, 0.0011, 0.0010, 0.0009, 0.0009, 0.0008, 0.0008, 0.0007,
        0.0007, 0.0006])","['square', 'rectangle', 'oval', 'rect', 'round', 'circle', 'rounded', 'Rectangle', 'triangle', 'c', 'vertical', 'Square', 'hex', 'heart', 'oct', ' rectangular', 'cur', 'half', 'ob', 'long']",False,False
 square<|im_end|>,square,circle,181938002,181938,"tensor([0.4643, 0.1996, 0.1678, 0.0403, 0.0335, 0.0133, 0.0123, 0.0116, 0.0069,
        0.0052, 0.0045, 0.0024, 0.0024, 0.0020, 0.0019, 0.0019, 0.0019, 0.0015,
        0.0015, 0.0013])","['square', 'arch', 'rectangle', 'rect', 'round', 'ar', 'arc', 'oval', 'circle', 'half', 'triangle', 'hex', 'oct', 'rounded', 'd', 'sem', 'tri', 'c', 's', 'cur']",False,False
 square<|im_end|>,square,circle,305660002,305660,"tensor([7.4497e-01, 1.8460e-01, 2.8729e-02, 1.1961e-02, 5.1674e-03, 4.3861e-03,
        2.9125e-03, 2.6125e-03, 2.0424e-03, 9.4980e-04, 6.2708e-04, 6.0842e-04,
        6.0086e-04, 5.7187e-04, 4.2673e-04, 4.0693e-04, 3.6364e-04, 3.3027e-04,
        2.8651e-04, 2.0844e-04])","['square', 'rectangle', 'round', 'rect', 'oval', 'circle', 'triangle', 'Square', 'c', 's', 'cube', 'none', 'heart', 'oct', 'hex', 'tri', 'rounded', ' square', 'ob', 'Rectangle']",False,False
 triangle<|im_end|>,triangle,circle,175236002,175236,"tensor([6.9279e-01, 1.0440e-01, 5.5797e-02, 5.4520e-02, 3.5017e-02, 1.9041e-02,
        5.7923e-03, 4.3696e-03, 3.9265e-03, 2.5883e-03, 1.1842e-03, 9.7114e-04,
        9.6753e-04, 6.7617e-04, 6.3035e-04, 5.7230e-04, 5.6998e-04, 5.6077e-04,
        4.7681e-04, 4.3623e-04])","['triangle', 'square', 'round', 'rectangle', 'tri', 'rect', 'oval', 'circle', 'tr', 'half', 'd', 'ob', 'oct', 'sem', 'p', 'Rectangle', 'Triangle', 'ell', 'w', 'cur']",False,False
 round<|im_end|>,heart,circle,306407000,306407,"tensor([0.3349, 0.2853, 0.1882, 0.0515, 0.0514, 0.0120, 0.0045, 0.0039, 0.0039,
        0.0038, 0.0037, 0.0032, 0.0028, 0.0027, 0.0023, 0.0021, 0.0018, 0.0018,
        0.0018, 0.0017])","['round', 'heart', 'apple', 'pear', 'oval', 's', 'circle', 'c', 'ball', 'pe', 'te', 'ob', 'g', 'p', 'app', 'b', 'd', 'triangle', 'rounded', 'egg']",False,True
 square<|im_end|>,square,circle,45204015,45204,"tensor([0.3342, 0.3050, 0.1016, 0.0502, 0.0430, 0.0278, 0.0246, 0.0172, 0.0091,
        0.0078, 0.0050, 0.0042, 0.0029, 0.0022, 0.0021, 0.0020, 0.0017, 0.0017,
        0.0016, 0.0015])","['square', 'round', 'rectangle', 'rect', 'circle', 'oval', 'triangle', 'c', 'hex', 'd', 'tri', 'r', 'half', 'vertical', 'cur', 'cube', 'heart', 'oct', 's', 'tr']",False,False
 square<|im_end|>,square,circle,177355002,177355,"tensor([8.2586e-01, 5.3487e-02, 4.8755e-02, 3.7050e-02, 9.6068e-03, 8.4302e-03,
        3.0618e-03, 2.4162e-03, 1.2563e-03, 1.0125e-03, 9.2012e-04, 9.0448e-04,
        8.7028e-04, 6.9605e-04, 4.9806e-04, 2.8578e-04, 2.5805e-04, 2.4590e-04,
        2.2672e-04, 2.1351e-04])","['square', 'rectangle', 'round', 'oval', 'circle', 'rect', 'd', 'oct', 'triangle', 's', 'cube', 'b', 'hex', 'Square', 'ob', 'box', 'rounded', 'heart', 'white', ' square']",False,False
 square<|im_end|>,square,circle,46353007,46353,"tensor([0.3182, 0.1781, 0.1771, 0.1699, 0.0857, 0.0166, 0.0124, 0.0032, 0.0032,
        0.0031, 0.0031, 0.0026, 0.0016, 0.0013, 0.0013, 0.0013, 0.0006, 0.0006,
        0.0005, 0.0005])","['square', 'round', 'circle', 'triangle', 'rectangle', 'oval', 'rect', 'd', 'heart', 'half', 'tri', 'none', 'circ', 'p', 'c', 'oct', 'flat', 'tr', 'no', 's']",False,False
 triangle<|im_end|>,triangle,circle,442872000,442872,"tensor([0.3498, 0.1732, 0.0463, 0.0462, 0.0369, 0.0344, 0.0328, 0.0273, 0.0207,
        0.0205, 0.0163, 0.0145, 0.0126, 0.0120, 0.0115, 0.0102, 0.0102, 0.0085,
        0.0051, 0.0049])","['triangle', 'tri', 'square', 'cur', 'Triangle', 'oct', 'Rectangle', 'rectangle', 'Cur', 'Tri', 'Square', 'py', 'round', 'arch', 'd', 'Rect', 'rect', 'hex', 'tr', 'pent']",False,False
 square<|im_end|>,square,circle,311868021,311868,"tensor([0.4508, 0.2071, 0.1543, 0.0623, 0.0356, 0.0224, 0.0051, 0.0049, 0.0049,
        0.0043, 0.0030, 0.0030, 0.0020, 0.0013, 0.0011, 0.0010, 0.0009, 0.0009,
        0.0008, 0.0008])","['square', 'round', 'rectangle', 'oval', 'rect', 'circle', 'box', 'none', 'c', 'triangle', 'd', 'no', 's', 'rounded', 'flat', 'tri', 'long', 'ob', 't', 'oct']",False,False
 square<|im_end|>,square,circle,49974007,49974,"tensor([4.7442e-01, 2.5016e-01, 1.9214e-01, 3.9520e-02, 1.9736e-02, 5.2188e-03,
        2.7235e-03, 2.2023e-03, 1.8997e-03, 1.1323e-03, 1.0363e-03, 1.0002e-03,
        7.9454e-04, 7.8690e-04, 6.0139e-04, 4.0876e-04, 3.5472e-04, 2.9801e-04,
        2.7929e-04, 2.0929e-04])","['square', 'rectangle', 'oval', 'round', 'rect', 'circle', 'hex', 'triangle', 'oct', 'd', 'white', 'ob', 'ell', 'heart', 'Square', 'o', 'long', 'blue', 'rounded', ' rectangular']",False,False
 circle<|im_end|>,star,circle,312574000,312574,"tensor([8.9201e-01, 7.1301e-02, 1.4272e-02, 7.3446e-03, 1.8045e-03, 1.2102e-03,
        1.1625e-03, 6.7416e-04, 6.1406e-04, 4.9395e-04, 4.4156e-04, 3.5906e-04,
        3.5489e-04, 3.1391e-04, 2.6872e-04, 2.4947e-04, 2.4912e-04, 2.4148e-04,
        2.0785e-04, 1.5241e-04])","['circle', 'star', 'round', 'oval', 'circ', 'd', 'o', 'rectangle', 'dot', 'triangle', 'white', 'square', 'heart', 'stars', 'oct', 'st', 'c', 'ell', ' circle', 'ball']",False,True
 heart<|im_end|>,star,circle,51478006,51478,"tensor([0.4270, 0.2662, 0.1016, 0.0570, 0.0251, 0.0221, 0.0189, 0.0130, 0.0090,
        0.0040, 0.0034, 0.0034, 0.0033, 0.0032, 0.0031, 0.0022, 0.0018, 0.0018,
        0.0013, 0.0012])","['heart', 'circle', 'd', 'star', 'circ', 'he', 'round', 'stars', 'triangle', 'square', 'p', 'oct', 'oval', 'flower', 'hex', 'rectangle', 'dog', 'cross', 'don', 's']",False,False
